"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07","Idxtrd08","Idxtrd09"
"000827","2016-01-04","2121.147","2124.130","1938.942","1938.942","161578.90","2621598.11","-8.627700","中证环保"
"000827","2016-01-05","1850.989","1954.797","1841.015","1915.649","242404.30","3699574.94","-1.201300","中证环保"
"000827","2016-01-06","1922.594","1959.056","1908.346","1958.908","187770.96","2927181.57","2.258200","中证环保"
"000827","2016-01-07","1922.458","1922.458","1785.953","1789.489","51986.48","774830.00","-8.648600","中证环保"
"000827","2016-01-08","1841.106","1858.050","1720.234","1818.110","215566.59","3136380.47","1.599400","中证环保"
"000827","2016-01-11","1782.382","1807.369","1691.872","1693.881","210209.59","2968622.28","-6.832900","中证环保"
"000827","2016-01-12","1698.718","1719.153","1661.180","1705.917","174463.15","2391493.78","0.710600","中证环保"
"000827","2016-01-13","1714.942","1727.490","1642.864","1643.857","149573.87","2071678.97","-3.637900","中证环保"
"000827","2016-01-14","1592.043","1706.559","1589.591","1701.667","180193.85","2372547.24","3.516700","中证环保"
"000827","2016-01-15","1691.603","1706.365","1625.188","1636.665","169806.02","2266747.48","-3.819900","中证环保"
"000827","2016-01-18","1599.465","1679.214","1599.195","1660.912","140285.24","1879198.06","1.481500","中证环保"
"000827","2016-01-19","1659.069","1724.924","1656.631","1722.072","174291.00","2343705.58","3.682300","中证环保"
"000827","2016-01-20","1714.078","1736.543","1696.711","1708.961","197121.65","2556301.35","-0.761400","中证环保"
"000827","2016-01-21","1677.020","1717.610","1631.154","1631.154","163639.12","2129595.00","-4.552900","中证环保"
"000827","2016-01-22","1651.840","1667.606","1612.091","1658.868","126559.40","1656425.53","1.699000","中证环保"
"000827","2016-01-25","1675.846","1691.192","1659.247","1676.362","120484.52","1585676.57","1.054600","中证环保"
"000827","2016-01-26","1657.995","1659.511","1543.089","1546.767","176302.62","2156587.44","-7.730700","中证环保"
"000827","2016-01-27","1551.320","1558.790","1450.922","1519.927","182910.20","2128239.06","-1.735200","中证环保"
"000827","2016-01-28","1506.296","1522.868","1453.758","1459.433","136396.93","1602842.69","-3.980100","中证环保"
"000827","2016-01-29","1458.484","1528.586","1456.492","1515.464","140903.61","1657340.36","3.839200","中证环保"
"000827","2016-02-01","1514.162","1524.136","1474.949","1496.750","114798.96","1391918.81","-1.234900","中证环保"
"000827","2016-02-02","1499.411","1555.046","1499.381","1549.236","127716.51","1538129.32","3.506700","中证环保"
"000827","2016-02-03","1529.104","1558.911","1517.348","1552.643","111329.29","1327238.19","0.219900","中证环保"
"000827","2016-02-04","1559.846","1589.412","1559.846","1581.535","130562.45","1615930.80","1.860800","中证环保"
"000827","2016-02-05","1588.322","1591.801","1567.930","1567.977","105631.33","1255793.08","-0.857300","中证环保"
"000827","2016-02-15","1513.990","1569.720","1513.245","1558.125","94220.64","1144969.46","-0.628300","中证环保"
"000827","2016-02-16","1568.052","1626.180","1568.052","1622.406","146589.23","1813338.57","4.125500","中证环保"
"000827","2016-02-17","1621.458","1649.508","1618.282","1648.810","172239.52","2161318.20","1.627500","中证环保"
"000827","2016-02-18","1658.544","1664.819","1642.173","1647.580","183451.99","2416595.43","-0.074600","中证环保"
"000827","2016-02-19","1643.108","1661.894","1639.715","1653.488","135466.95","1883583.69","0.358600","中证环保"
"000827","2016-02-22","1671.763","1687.729","1666.185","1684.932","178455.87","2372597.34","1.901700","中证环保"
"000827","2016-02-23","1686.883","1690.515","1651.287","1672.882","165584.41","2284042.95","-0.715200","中证环保"
"000827","2016-02-24","1663.531","1684.602","1643.503","1682.622","191337.80","2463301.27","0.582200","中证环保"
"000827","2016-02-25","1682.312","1682.460","1543.612","1552.301","260488.62","3208537.32","-7.745100","中证环保"
"000827","2016-02-26","1565.518","1575.538","1523.254","1560.562","177954.82","2073443.11","0.532200","中证环保"
"000827","2016-02-29","1552.134","1552.134","1446.692","1467.486","178656.97","2007532.70","-5.964300","中证环保"
"000827","2016-03-01","1472.610","1508.851","1445.555","1500.510","158359.89","1756734.44","2.250400","中证环保"
"000827","2016-03-02","1498.861","1577.420","1498.228","1574.310","211659.54","2388352.43","4.918300","中证环保"
"000827","2016-03-03","1576.093","1603.425","1570.480","1581.034","221197.44","2588659.21","0.427100","中证环保"
"000827","2016-03-04","1576.263","1586.286","1510.289","1533.303","209310.73","2419466.40","-3.019000","中证环保"
"000827","2016-03-07","1548.168","1577.927","1547.335","1563.266","143319.31","1706183.07","1.954100","中证环保"
"000827","2016-03-08","1562.968","1567.041","1502.322","1567.041","152700.73","1777373.59","0.241500","中证环保"
"000827","2016-03-09","1534.101","1552.608","1520.385","1532.249","115723.77","1409156.48","-2.220200","中证环保"
"000827","2016-03-10","1533.866","1544.452","1508.003","1509.923","95046.84","1152156.56","-1.457100","中证环保"
"000827","2016-03-11","1495.727","1518.273","1488.809","1509.165","88364.69","1052451.22","-0.050200","中证环保"
"000827","2016-03-14","1529.474","1575.632","1529.466","1560.921","147521.85","1789536.69","3.429400","中证环保"
"000827","2016-03-15","1560.985","1572.962","1550.260","1557.637","135698.62","1683843.58","-0.210400","中证环保"
"000827","2016-03-16","1566.958","1571.947","1533.800","1541.117","131210.33","1580938.22","-1.060600","中证环保"
"000827","2016-03-17","1547.543","1595.067","1544.788","1593.583","178954.14","2347149.41","3.404400","中证环保"
"000827","2016-03-18","1601.307","1651.941","1600.118","1644.631","265110.01","3426613.10","3.203300","中证环保"
"000827","2016-03-21","1663.925","1682.224","1659.427","1681.503","260984.63","3419705.58","2.242000","中证环保"
"000827","2016-03-22","1670.336","1691.525","1659.562","1677.702","219554.08","2879526.99","-0.226000","中证环保"
"000827","2016-03-23","1674.176","1694.422","1670.636","1694.093","184913.98","2552466.56","0.977000","中证环保"
"000827","2016-03-24","1682.156","1700.605","1668.704","1673.082","209125.26","2927793.83","-1.240300","中证环保"
"000827","2016-03-25","1667.766","1686.831","1663.154","1685.869","143370.76","2088036.02","0.764300","中证环保"
"000827","2016-03-28","1693.831","1711.964","1672.331","1677.912","168117.14","2396075.51","-0.472000","中证环保"
"000827","2016-03-29","1677.158","1678.844","1628.628","1641.110","144612.42","1968526.52","-2.193300","中证环保"
"000827","2016-03-30","1656.057","1701.117","1656.057","1700.850","168734.96","2323515.29","3.640200","中证环保"
"000827","2016-03-31","1711.542","1721.709","1697.986","1706.006","197862.99","2820827.76","0.303100","中证环保"
"000827","2016-04-01","1699.887","1706.636","1668.558","1696.334","162651.18","2189193.45","-0.566900","中证环保"
"000827","2016-04-05","1700.181","1740.112","1694.886","1737.139","211262.18","2831278.46","2.405500","中证环保"
"000827","2016-04-06","1730.572","1749.062","1726.127","1748.485","200903.38","2744379.96","0.653100","中证环保"
"000827","2016-04-07","1756.314","1760.442","1723.161","1723.269","197399.17","2766635.29","-1.442200","中证环保"
"000827","2016-04-08","1712.133","1716.913","1689.620","1712.282","161260.75","2193831.76","-0.637600","中证环保"
"000827","2016-04-11","1727.223","1755.225","1727.223","1749.545","179410.96","2503788.24","2.176200","中证环保"
"000827","2016-04-12","1746.741","1751.244","1716.275","1732.852","144074.09","2015030.37","-0.954100","中证环保"
"000827","2016-04-13","1741.215","1774.423","1741.215","1753.413","227390.01","3003812.33","1.186500","中证环保"
"000827","2016-04-14","1762.076","1772.300","1751.427","1772.212","155673.96","2173443.83","1.072100","中证环保"
"000827","2016-04-15","1773.041","1776.761","1760.523","1769.674","147026.91","2052454.30","-0.143200","中证环保"
"000827","2016-04-18","1757.822","1757.822","1731.264","1739.178","131773.38","1864517.30","-1.723300","中证环保"
"000827","2016-04-19","1746.913","1753.174","1736.410","1749.633","120543.09","1873004.70","0.601100","中证环保"
"000827","2016-04-20","1751.130","1755.372","1645.608","1674.663","219653.41","2928332.06","-4.284900","中证环保"
"000827","2016-04-21","1668.535","1689.444","1656.795","1658.616","127606.94","1810032.23","-0.958200","中证环保"
"000827","2016-04-22","1649.416","1670.328","1645.631","1670.211","93158.48","1281617.60","0.699100","中证环保"
"000827","2016-04-25","1669.867","1670.101","1642.621","1664.988","91922.30","1326133.20","-0.312700","中证环保"
"000827","2016-04-26","1663.377","1684.653","1662.071","1684.590","88027.83","1280453.85","1.177300","中证环保"
"000827","2016-04-27","1687.215","1700.564","1679.564","1682.708","106749.48","1597728.11","-0.111700","中证环保"
"000827","2016-04-28","1681.739","1685.139","1641.446","1670.493","103413.75","1530979.98","-0.725900","中证环保"
"000827","2016-04-29","1665.263","1675.786","1660.387","1668.485","79202.63","1198976.47","-0.120200","中证环保"
"000827","2016-05-03","1668.906","1714.334","1660.320","1714.232","128922.37","1932786.49","2.741800","中证环保"
"000827","2016-05-04","1707.994","1724.907","1705.441","1711.246","137697.31","2043550.15","-0.174200","中证环保"
"000827","2016-05-05","1708.150","1720.527","1700.163","1719.748","121185.18","1772500.75","0.496800","中证环保"
"000827","2016-05-06","1720.011","1724.833","1659.145","1659.204","190910.12","2547016.01","-3.520500","中证环保"
"000827","2016-05-09","1645.500","1645.500","1591.578","1598.484","147107.95","1848065.80","-3.659600","中证环保"
"000827","2016-05-10","1594.978","1607.517","1589.217","1597.648","99614.07","1274143.12","-0.052300","中证环保"
"000827","2016-05-11","1604.755","1608.766","1580.698","1584.426","104455.79","1321653.60","-0.827600","中证环保"
"000827","2016-05-12","1563.244","1591.059","1542.836","1591.004","134911.52","1672290.37","0.415200","中证环保"
"000827","2016-05-13","1585.529","1604.373","1578.548","1586.824","113063.61","1442278.42","-0.262700","中证环保"
"000827","2016-05-16","1580.501","1611.024","1572.369","1610.964","128775.49","1617084.85","1.521300","中证环保"
"000827","2016-05-17","1611.496","1615.360","1594.045","1598.928","131106.27","1672513.84","-0.747100","中证环保"
"000827","2016-05-18","1587.777","1587.778","1540.087","1559.165","132352.10","1611776.85","-2.486900","中证环保"
"000827","2016-05-19","1556.825","1584.016","1556.687","1566.835","106638.19","1321958.03","0.491900","中证环保"
"000827","2016-05-20","1558.397","1586.480","1551.736","1586.291","113078.22","1365107.08","1.241700","中证环保"
"000827","2016-05-23","1588.268","1607.085","1588.144","1605.952","130951.91","1635258.75","1.239400","中证环保"
"000827","2016-05-24","1603.396","1603.419","1581.198","1593.117","120674.53","1489073.21","-0.799200","中证环保"
"000827","2016-05-25","1602.612","1608.628","1579.662","1586.126","101071.12","1299351.64","-0.438800","中证环保"
"000827","2016-05-26","1583.663","1591.454","1554.361","1589.557","114450.46","1407565.12","0.216300","中证环保"
"000827","2016-05-27","1586.530","1600.300","1582.115","1590.012","115342.69","1413589.03","0.028600","中证环保"
"000827","2016-05-30","1579.722","1596.947","1566.128","1583.187","96613.17","1247051.19","-0.429200","中证环保"
"000827","2016-05-31","1583.221","1644.086","1583.108","1644.086","203054.65","2568154.25","3.846600","中证环保"
"000827","2016-06-01","1645.106","1661.933","1644.103","1650.802","199099.74","2476890.49","0.408500","中证环保"
"000827","2016-06-02","1649.723","1668.010","1646.248","1667.997","174980.92","2180806.91","1.041600","中证环保"
"000827","2016-06-03","1667.775","1680.257","1661.749","1673.750","179720.43","2351165.30","0.344900","中证环保"
"000827","2016-06-06","1678.566","1682.233","1664.199","1676.428","156319.71","2015663.76","0.160000","中证环保"
"000827","2016-06-07","1678.185","1680.984","1666.332","1679.202","158441.94","2022588.14","0.165500","中证环保"
"000827","2016-06-08","1677.972","1686.613","1659.049","1678.135","158545.07","2068767.71","-0.063500","中证环保"
"000827","2016-06-13","1657.883","1669.477","1608.203","1608.340","189976.16","2435138.70","-4.159100","中证环保"
"000827","2016-06-14","1604.496","1618.026","1597.619","1613.914","128212.40","1658516.32","0.346600","中证环保"
"000827","2016-06-15","1599.516","1672.779","1597.178","1666.482","201966.41","2819671.34","3.257200","中证环保"
"000827","2016-06-16","1666.919","1692.207","1665.539","1677.423","216290.97","3058262.63","0.656500","中证环保"
"000827","2016-06-17","1680.758","1691.007","1662.955","1674.716","182659.40","2506309.99","-0.161400","中证环保"
"000827","2016-06-20","1675.812","1686.934","1660.284","1684.274","150385.20","2024304.95","0.570700","中证环保"
"000827","2016-06-21","1695.777","1705.711","1660.998","1669.188","188597.27","2589617.30","-0.895700","中证环保"
"000827","2016-06-22","1668.385","1697.587","1665.231","1697.432","164096.49","2170739.93","1.692100","中证环保"
"000827","2016-06-23","1694.166","1696.912","1677.936","1693.063","178702.77","2359921.30","-0.257400","中证环保"
"000827","2016-06-24","1688.598","1699.978","1623.613","1668.694","203301.99","2679638.25","-1.439300","中证环保"
"000827","2016-06-27","1656.345","1709.019","1656.237","1708.924","172595.53","2402802.90","2.410900","中证环保"
"000827","2016-06-28","1702.124","1721.079","1695.839","1719.960","186453.19","2552334.63","0.645800","中证环保"
"000827","2016-06-29","1725.254","1729.849","1717.631","1722.132","198097.47","2581233.35","0.126300","中证环保"
"000827","2016-06-30","1724.407","1729.886","1715.010","1722.927","167527.62","2236801.19","0.046200","中证环保"
"000827","2016-07-01","1723.442","1729.128","1710.650","1715.220","148530.21","1956932.01","-0.447300","中证环保"
"000827","2016-07-04","1706.848","1748.481","1705.436","1746.130","194264.95","2534566.71","1.802100","中证环保"
"000827","2016-07-05","1749.929","1760.947","1744.019","1758.711","224129.10","2842571.60","0.720500","中证环保"
"000827","2016-07-06","1753.186","1759.029","1742.003","1757.417","206837.89","2465927.40","-0.073600","中证环保"
"000827","2016-07-07","1755.166","1760.265","1735.341","1755.518","214442.83","2763322.49","-0.108100","中证环保"
"000827","2016-07-08","1753.574","1759.963","1744.208","1749.564","158569.50","2063572.55","-0.339200","中证环保"
"000827","2016-07-11","1753.676","1765.004","1740.664","1742.430","172337.51","2240593.49","-0.407800","中证环保"
"000827","2016-07-12","1740.607","1759.994","1722.833","1759.887","211420.43","2645387.74","1.001900","中证环保"
"000827","2016-07-13","1766.449","1779.862","1762.406","1775.135","215492.35","2674669.38","0.866400","中证环保"
"000827","2016-07-14","1772.675","1776.859","1764.369","1775.806","160291.91","2090112.19","0.037800","中证环保"
"000827","2016-07-15","1781.911","1786.596","1769.696","1775.929","185012.82","2424184.98","0.006900","中证环保"
"000827","2016-07-18","1773.293","1775.702","1754.494","1765.552","179756.96","2279300.95","-0.584300","中证环保"
"000827","2016-07-19","1764.067","1773.190","1754.595","1773.165","174338.45","2133302.49","0.431200","中证环保"
"000827","2016-07-20","1771.426","1779.620","1767.205","1767.292","149728.35","1842171.43","-0.331200","中证环保"
"000827","2016-07-21","1768.587","1786.898","1765.439","1775.879","189065.91","2378648.95","0.485900","中证环保"
"000827","2016-07-22","1774.543","1778.065","1761.690","1762.688","169351.97","2188125.35","-0.742800","中证环保"
"000827","2016-07-25","1760.791","1777.161","1759.611","1769.914","153367.94","2035942.71","0.409900","中证环保"
"000827","2016-07-26","1769.674","1792.752","1769.402","1792.744","147254.03","1950320.89","1.289900","中证环保"
"000827","2016-07-27","1793.264","1794.182","1696.712","1714.619","258217.16","3223878.81","-4.357800","中证环保"
"000827","2016-07-28","1710.347","1725.486","1692.108","1717.235","172873.79","2105444.01","0.152600","中证环保"
"000827","2016-07-29","1716.864","1721.722","1700.315","1705.152","137941.35","1696168.82","-0.703600","中证环保"
"000827","2016-08-01","1697.622","1697.622","1664.001","1679.550","131190.14","1599238.40","-1.501400","中证环保"
"000827","2016-08-02","1678.442","1697.099","1678.227","1697.031","109530.37","1264203.67","1.040800","中证环保"
"000827","2016-08-03","1693.098","1705.368","1689.512","1703.590","122635.01","1427184.60","0.386500","中证环保"
"000827","2016-08-04","1700.875","1716.484","1696.711","1715.883","125065.57","1502258.43","0.721600","中证环保"
"000827","2016-08-05","1714.094","1720.548","1707.622","1707.957","117253.05","1443158.96","-0.461900","中证环保"
"000827","2016-08-08","1706.455","1729.093","1694.487","1729.066","120919.50","1458254.98","1.235900","中证环保"
"000827","2016-08-09","1729.483","1749.509","1728.570","1749.374","162464.04","1994401.60","1.174500","中证环保"
"000827","2016-08-10","1747.934","1752.874","1739.314","1739.604","135182.94","1667205.96","-0.558500","中证环保"
"000827","2016-08-11","1737.658","1739.453","1712.526","1712.526","120306.99","1490361.85","-1.556600","中证环保"
"000827","2016-08-12","1711.586","1735.861","1711.586","1735.248","120365.13","1508229.99","1.326800","中证环保"
"000827","2016-08-15","1737.809","1776.536","1736.770","1772.971","220811.59","2729004.97","2.173900","中证环保"
"000827","2016-08-16","1777.785","1795.563","1777.785","1791.317","243966.37","3047107.89","1.034800","中证环保"
"000827","2016-08-17","1788.446","1801.675","1781.637","1797.038","174802.17","2236526.93","0.319400","中证环保"
"000827","2016-08-18","1798.951","1805.115","1792.130","1797.872","176594.24","2279994.19","0.046400","中证环保"
"000827","2016-08-19","1798.294","1809.016","1791.791","1804.740","153387.42","1841310.86","0.382000","中证环保"
"000827","2016-08-22","1802.317","1806.460","1780.582","1781.072","159022.73","1949067.68","-1.311400","中证环保"
"000827","2016-08-23","1781.300","1792.544","1773.566","1786.049","135944.81","1611223.43","0.279400","中证环保"
"000827","2016-08-24","1787.400","1799.143","1784.285","1790.030","137139.63","1641569.25","0.222900","中证环保"
"000827","2016-08-25","1781.577","1781.577","1759.918","1777.980","141658.06","1701527.92","-0.673200","中证环保"
"000827","2016-08-26","1782.990","1800.784","1782.709","1791.265","145647.23","1900598.23","0.747200","中证环保"
"000827","2016-08-29","1790.896","1814.230","1789.473","1803.843","166892.04","2178837.01","0.702200","中证环保"
"000827","2016-08-30","1806.477","1811.209","1798.155","1801.228","124730.33","1636008.21","-0.145000","中证环保"
"000827","2016-08-31","1798.655","1802.834","1790.989","1801.219","119682.23","1584857.60","-0.000500","中证环保"
"000827","2016-09-01","1800.268","1806.858","1791.856","1791.856","121973.40","1651801.72","-0.519800","中证环保"
"000827","2016-09-02","1787.965","1796.108","1774.524","1785.617","123164.93","1645695.54","-0.348200","中证环保"
"000827","2016-09-05","1790.544","1808.690","1790.544","1795.945","118529.60","1626157.75","0.578400","中证环保"
"000827","2016-09-06","1796.831","1840.173","1785.282","1839.833","228488.16","3010469.55","2.443700","中证环保"
"000827","2016-09-07","1842.849","1868.876","1842.387","1848.760","277781.07","3458836.32","0.485200","中证环保"
"000827","2016-09-08","1847.257","1858.781","1843.003","1858.629","191949.70","2437736.48","0.533800","中证环保"
"000827","2016-09-09","1859.555","1862.544","1838.963","1838.963","171129.17","2276607.63","-1.058100","中证环保"
"000827","2016-09-12","1805.496","1817.945","1791.834","1797.064","204672.42","2591152.56","-2.278400","中证环保"
"000827","2016-09-13","1805.316","1814.505","1792.832","1802.651","166005.13","2315061.24","0.310900","中证环保"
"000827","2016-09-14","1791.597","1800.453","1783.227","1790.405","131978.85","1841756.64","-0.679300","中证环保"
"000827","2016-09-19","1794.639","1813.742","1794.639","1811.781","130442.53","1781428.16","1.193900","中证环保"
"000827","2016-09-20","1813.785","1815.093","1798.634","1802.596","122631.36","1696297.84","-0.507000","中证环保"
"000827","2016-09-21","1800.788","1807.761","1796.394","1799.218","104844.09","1455335.77","-0.187400","中证环保"
"000827","2016-09-22","1810.583","1814.845","1805.830","1809.495","123283.39","1705853.33","0.571200","中证环保"
"000827","2016-09-23","1813.064","1814.762","1800.916","1802.409","122442.89","1743320.00","-0.391600","中证环保"
"000827","2016-09-26","1799.150","1800.332","1763.496","1764.728","144793.85","1853052.39","-2.090600","中证环保"
"000827","2016-09-27","1761.822","1769.939","1743.261","1769.932","135791.11","1685442.71","0.294900","中证环保"
"000827","2016-09-28","1770.496","1770.496","1759.198","1762.419","114705.73","1300292.78","-0.424500","中证环保"
"000827","2016-09-29","1764.236","1771.625","1761.756","1762.525","102157.97","1189832.54","0.006000","中证环保"
"000827","2016-09-30","1764.074","1774.571","1763.840","1772.564","95929.71","1144812.73","0.569600","中证环保"
"000827","2016-10-10","1783.363","1810.252","1780.815","1810.252","150555.75","1828812.07","2.126200","中证环保"
"000827","2016-10-11","1810.448","1823.938","1808.138","1823.765","158522.04","1933052.32","0.746500","中证环保"
"000827","2016-10-12","1818.295","1827.286","1814.398","1827.000","147278.44","1770786.56","0.177400","中证环保"
"000827","2016-10-13","1828.455","1842.046","1828.413","1838.080","174779.60","1973498.73","0.606500","中证环保"
"000827","2016-10-14","1838.234","1838.234","1820.725","1834.159","181645.67","1937611.69","-0.213300","中证环保"
"000827","2016-10-17","1838.200","1841.582","1807.685","1812.700","173849.74","1965203.97","-1.170000","中证环保"
"000827","2016-10-18","1809.756","1838.836","1809.205","1838.836","169394.12","1870460.84","1.441800","中证环保"
"000827","2016-10-19","1841.513","1843.213","1827.528","1833.097","162735.41","1799006.77","-0.312100","中证环保"
"000827","2016-10-20","1833.298","1839.942","1827.733","1837.087","169455.35","1810750.93","0.217700","中证环保"
"000827","2016-10-21","1836.415","1839.207","1814.162","1827.939","169932.01","1842679.14","-0.498000","中证环保"
"000827","2016-10-24","1828.180","1843.074","1822.189","1840.205","171587.64","1893647.77","0.671000","中证环保"
"000827","2016-10-25","1840.469","1842.142","1836.024","1841.374","145675.73","1627154.81","0.063500","中证环保"
"000827","2016-10-26","1840.434","1840.721","1820.672","1825.093","150538.14","1703838.92","-0.884200","中证环保"
"000827","2016-10-27","1826.753","1829.107","1815.492","1825.301","145902.20","1689501.67","0.011400","中证环保"
"000827","2016-10-28","1823.370","1828.487","1807.101","1807.156","145590.34","1638776.71","-0.994100","中证环保"
"000827","2016-10-31","1800.791","1804.618","1789.361","1801.228","121142.62","1437770.91","-0.328000","中证环保"
"000827","2016-11-01","1802.621","1822.047","1802.591","1822.047","118890.01","1388323.49","1.155800","中证环保"
"000827","2016-11-02","1818.505","1818.505","1798.954","1800.867","123150.99","1490757.16","-1.162400","中证环保"
"000827","2016-11-03","1797.712","1822.279","1794.963","1813.012","162040.16","1896623.93","0.674400","中证环保"
"000827","2016-11-04","1811.165","1819.209","1803.439","1807.049","127082.19","1533623.54","-0.328900","中证环保"
"000827","2016-11-07","1811.578","1818.421","1807.250","1811.580","117923.55","1539690.08","0.250700","中证环保"
"000827","2016-11-08","1818.156","1822.709","1812.732","1817.599","120064.32","1429728.79","0.332300","中证环保"
"000827","2016-11-09","1818.497","1818.588","1777.252","1796.763","143881.39","1735145.39","-1.146300","中证环保"
"000827","2016-11-10","1812.020","1821.214","1811.893","1820.478","142125.51","1644706.51","1.319900","中证环保"
"000827","2016-11-11","1821.594","1830.798","1816.780","1830.433","181999.17","2035254.11","0.546800","中证环保"
"000827","2016-11-14","1828.655","1841.854","1827.144","1839.902","187865.38","2160470.77","0.517300","中证环保"
"000827","2016-11-15","1840.882","1846.328","1834.615","1846.181","151329.01","1828604.41","0.341300","中证环保"
"000827","2016-11-16","1850.143","1856.558","1847.905","1852.030","170028.16","2044428.16","0.316800","中证环保"
"000827","2016-11-17","1850.499","1854.111","1837.861","1852.495","163694.39","1867055.15","0.025100","中证环保"
"000827","2016-11-18","1853.266","1857.496","1842.712","1845.606","183930.02","2135470.98","-0.371900","中证环保"
"000827","2016-11-21","1846.228","1856.456","1844.651","1851.843","192692.46","2327508.13","0.337900","中证环保"
"000827","2016-11-22","1852.298","1862.658","1852.298","1862.438","188384.42","2270772.74","0.572100","中证环保"
"000827","2016-11-23","1865.396","1865.983","1849.334","1854.373","199649.07","2463590.61","-0.433000","中证环保"
"000827","2016-11-24","1851.536","1858.345","1845.677","1849.091","181209.68","2250685.89","-0.284800","中证环保"
"000827","2016-11-25","1849.701","1855.300","1824.736","1855.300","187179.81","2290103.04","0.335800","中证环保"
"000827","2016-11-28","1858.150","1863.011","1853.464","1857.372","188326.82","2281762.05","0.111700","中证环保"
"000827","2016-11-29","1855.381","1864.145","1847.962","1848.976","235178.80","2659504.34","-0.452000","中证环保"
"000827","2016-11-30","1846.586","1850.801","1838.050","1842.642","175321.48","2063042.55","-0.342600","中证环保"
"000827","2016-12-01","1844.249","1851.674","1844.163","1850.598","158783.55","1904604.44","0.431800","中证环保"
"000827","2016-12-02","1851.148","1852.599","1824.738","1825.570","184588.93","2184886.79","-1.352400","中证环保"
"000827","2016-12-05","1809.599","1826.094","1805.923","1814.827","166392.33","1970626.66","-0.588500","中证环保"
"000827","2016-12-06","1816.608","1821.496","1813.176","1814.621","123247.10","1548289.71","-0.011400","中证环保"
"000827","2016-12-07","1814.349","1835.502","1810.881","1835.491","142046.58","1749752.40","1.150100","中证环保"
"000827","2016-12-08","1836.635","1837.212","1822.249","1823.519","135284.76","1610849.68","-0.652300","中证环保"
"000827","2016-12-09","1823.798","1828.669","1814.250","1818.115","138403.74","1718608.18","-0.296400","中证环保"
"000827","2016-12-12","1819.641","1821.780","1745.921","1748.015","184274.37","2264226.81","-3.855600","中证环保"
"000827","2016-12-13","1747.627","1758.644","1729.910","1752.552","143365.94","1773463.00","0.259600","中证环保"
"000827","2016-12-14","1750.228","1754.699","1733.089","1737.544","131349.93","1675042.37","-0.856400","中证环保"
"000827","2016-12-15","1732.489","1758.824","1730.433","1750.252","131717.62","1651801.16","0.731400","中证环保"
"000827","2016-12-16","1752.738","1767.069","1749.340","1762.559","119768.08","1553404.17","0.703200","中证环保"
"000827","2016-12-19","1764.797","1765.012","1755.779","1760.673","99564.63","1287659.20","-0.107000","中证环保"
"000827","2016-12-20","1763.413","1764.508","1751.611","1759.632","107719.41","1479466.18","-0.059100","中证环保"
"000827","2016-12-21","1760.841","1771.930","1760.841","1771.842","118026.14","1521110.77","0.693900","中证环保"
"000827","2016-12-22","1771.647","1780.203","1768.705","1778.559","113552.05","1463602.39","0.379100","中证环保"
"000827","2016-12-23","1777.471","1777.850","1757.408","1758.923","107035.77","1348252.41","-1.104000","中证环保"
"000827","2016-12-26","1752.452","1762.446","1733.706","1762.308","108159.33","1350078.68","0.192400","中证环保"
"000827","2016-12-27","1763.590","1769.873","1763.063","1764.643","107340.63","1357699.97","0.132500","中证环保"
"000827","2016-12-28","1764.659","1765.995","1757.999","1761.681","100123.80","1232391.43","-0.167900","中证环保"
"000827","2016-12-29","1759.762","1765.093","1753.340","1755.516","88771.79","1085842.05","-0.349900","中证环保"
"000827","2016-12-30","1756.562","1761.621","1752.669","1757.726","93758.82","1132334.12","0.125900","中证环保"
"000827","2017-01-03","1759.644","1768.744","1759.644","1767.450","78878.49","1009058.52","0.553200","中证环保"
"000827","2017-01-04","1768.299","1785.288","1764.476","1785.179","113863.99","1500606.45","1.003100","中证环保"
"000827","2017-01-05","1784.397","1787.343","1780.011","1781.943","117781.83","1382406.62","-0.181300","中证环保"
"000827","2017-01-06","1783.585","1784.756","1774.900","1775.535","142092.24","1766642.85","-0.359600","中证环保"
"000827","2017-01-09","1772.815","1784.461","1770.419","1784.350","111129.85","1394068.65","0.496500","中证环保"
"000827","2017-01-10","1783.214","1786.480","1777.534","1778.495","105826.05","1343523.62","-0.328100","中证环保"
"000827","2017-01-11","1777.284","1779.409","1759.009","1759.563","103580.56","1278819.70","-1.064500","中证环保"
"000827","2017-01-12","1759.029","1762.955","1744.539","1745.477","87053.18","1052687.55","-0.800500","中证环保"
"000827","2017-01-13","1745.633","1748.710","1726.452","1729.771","88346.90","1039535.29","-0.899800","中证环保"
"000827","2017-01-16","1726.798","1727.304","1641.535","1687.836","147597.93","1662437.52","-2.424300","中证环保"
"000827","2017-01-17","1681.174","1699.203","1666.282","1698.531","86211.37","1021693.15","0.633700","中证环保"
"000827","2017-01-18","1696.984","1701.310","1690.169","1693.730","72910.12","880681.64","-0.282700","中证环保"
"000827","2017-01-19","1689.319","1695.817","1683.874","1687.562","65142.32","817810.89","-0.364200","中证环保"
"000827","2017-01-20","1687.384","1710.221","1687.015","1707.326","70009.72","868166.89","1.171200","中证环保"
"000827","2017-01-23","1708.933","1724.225","1708.933","1718.461","70015.85","861647.36","0.652200","中证环保"
"000827","2017-01-24","1717.557","1718.407","1710.619","1711.358","67706.07","860180.82","-0.413300","中证环保"
