"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2022-09-01","003184","202000006581","1.0000","1.0000","","",""
"2022-09-02","003184","202000006581","1.0000","1.0000","","",""
"2022-09-05","003184","202000006581","1.0000","1.0000","","",""
"2022-09-06","003184","202000006581","1.0000","1.0000","","",""
"2022-09-07","003184","202000006581","1.0000","1.0000","","",""
"2022-09-08","003184","202000006581","1.0000","1.0000","","",""
"2022-09-09","003184","202000006581","1.0000","1.0000","","",""
"2022-09-13","003184","202000006581","1.0000","1.0000","","",""
"2022-09-14","003184","202000006581","1.0000","1.0000","","",""
"2022-09-15","003184","202000006581","1.0000","1.0000","","",""
"2022-09-16","003184","202000006581","1.0000","1.0000","","",""
"2022-09-19","003184","202000006581","1.0000","1.0000","","",""
"2022-09-20","003184","202000006581","1.0000","1.0000","","",""
"2022-09-21","003184","202000006581","1.0000","1.0000","","",""
"2022-09-22","003184","202000006581","1.0000","1.0000","","",""
"2022-09-23","003184","202000006581","1.0000","1.0000","","",""
"2022-09-26","003184","202000006581","1.0000","1.0000","","",""
"2022-09-27","003184","202000006581","1.0000","1.0000","","",""
"2022-09-28","003184","202000006581","1.0000","1.0000","","",""
"2022-09-29","003184","202000006581","1.0000","1.0000","","",""
"2022-09-30","003184","202000006581","1.0000","1.0000","","",""
"2022-10-10","003184","202000006581","1.0000","1.0000","","",""
"2022-10-11","003184","202000006581","1.0000","1.0000","","",""
"2022-10-12","003184","202000006581","1.0000","1.0000","","",""
"2022-10-13","003184","202000006581","1.0000","1.0000","","",""
"2022-10-14","003184","202000006581","1.0000","1.0000","","",""
"2022-10-17","003184","202000006581","1.0000","1.0000","","",""
"2022-10-18","003184","202000006581","1.0000","1.0000","","",""
"2022-10-19","003184","202000006581","1.0000","1.0000","","",""
"2022-10-20","003184","202000006581","1.0000","1.0000","","",""
"2022-10-21","003184","202000006581","1.0000","1.0000","","",""
"2022-10-24","003184","202000006581","1.0000","1.0000","","",""
"2022-10-25","003184","202000006581","1.0000","1.0000","","",""
"2022-10-26","003184","202000006581","1.0000","1.0000","","",""
"2022-10-27","003184","202000006581","1.0000","1.0000","","",""
"2022-10-28","003184","202000006581","1.0000","1.0000","","",""
"2022-10-31","003184","202000006581","1.0000","1.0000","","",""
"2022-11-01","003184","202000006581","1.0000","1.0000","","",""
"2022-11-02","003184","202000006581","1.0000","1.0000","","",""
"2022-11-03","003184","202000006581","1.0000","1.0000","","",""
"2022-11-04","003184","202000006581","1.0000","1.0000","","",""
"2022-11-07","003184","202000006581","1.0000","1.0000","","",""
"2022-11-08","003184","202000006581","1.0000","1.0000","","",""
"2022-11-09","003184","202000006581","1.0000","1.0000","","",""
"2022-11-10","003184","202000006581","1.0000","1.0000","","",""
"2022-11-11","003184","202000006581","1.0000","1.0000","","",""
"2022-11-14","003184","202000006581","1.0000","1.0000","","",""
"2022-11-15","003184","202000006581","1.0000","1.0000","","",""
"2022-11-16","003184","202000006581","1.0000","1.0000","","",""
"2022-11-17","003184","202000006581","1.0000","1.0000","","",""
"2022-11-18","003184","202000006581","1.0000","1.0000","","",""
"2022-11-21","003184","202000006581","1.0000","1.0000","","",""
