Date_target,Oil_GRU_z_used,NewEnergy_MeanPred,NewEnergy_Sigma,CI_low,CI_high,ConfLevel,RiskLevel
2023-05-25,21.19645532054618,0.03952326811122925,0.9641829572746898,-1.850275328147163,1.9293218643696213,0.95,LOW
2023-05-26,23.85927514371743,0.050730185398213196,0.9497515273862316,-1.8107828082788007,1.912243179075227,0.95,LOW
2023-05-30,22.26246650073249,0.2059286219173,1.0127981352221482,-1.7791557231181105,2.1910129669527105,0.95,HIGH
2023-05-31,25.78686526756666,0.08033616936044513,0.9828133844387777,-1.8459780641395591,2.0066504028604495,0.95,MEDIUM
2023-06-01,26.55475540799613,0.3049873114844863,1.030023747168483,-1.7138592329657403,2.323833855934713,0.95,HIGH
2023-06-02,21.59521127091528,0.3269947017829004,0.9598382704663702,-1.554288308331185,2.2082777118969856,0.95,LOW
2023-06-05,20.45255362113747,-0.02118963318444922,1.0604917451543259,-2.099753453686928,2.05737418731803,0.95,HIGH
2023-06-06,22.33396109918959,-0.02866579134280378,0.9615672225584324,-1.9133375475573313,1.8560059648717235,0.95,LOW
2023-06-07,22.758679671409592,0.09245363416956948,0.9801455721087984,-1.8286316871636754,2.0135389555028143,0.95,LOW
2023-06-08,21.415815343674442,0.11396595752291788,0.9487495318324543,-1.7455831248686924,1.9735150399145283,0.95,LOW
2023-06-09,23.80413984836446,0.030373184339960946,0.9716207886461333,-1.8740035614064605,1.9347499300863822,0.95,LOW
2023-06-12,24.20147198072697,0.18953971025564637,0.996719829389154,-1.7640311553470955,2.143110575858388,0.95,MEDIUM
2023-06-13,26.70762397391619,0.20234820989554764,0.9514821999763104,-1.6625569020580209,2.0672533218491163,0.95,LOW
2023-06-14,21.90474191171993,0.3515351030807251,1.00171784707753,-1.6118318771912339,2.314902083352684,0.95,MEDIUM
2023-06-15,23.07493771511355,-0.0036990819478216475,1.0511165582932853,-2.0638875362026607,2.0564893723070177,0.95,HIGH
2023-06-16,21.7244695266089,0.13613681459318927,0.9621171376437049,-1.7496127751884725,2.021886404374851,0.95,LOW
2023-06-19,21.45172588856542,0.03437750309882792,0.9673779606643969,-1.8616832998033899,1.930438306001046,0.95,LOW
2023-08-02,22.207310863361048,0.04899081613044587,0.9465230576062963,-1.8061943767778947,1.9041760090387867,0.95,LOW
2023-08-03,18.92006924683182,0.1041412824450283,0.960726765907948,-1.7788831787345498,1.9871657436246064,0.95,LOW
2023-08-04,17.177026273714848,-0.12669375978663744,1.0184159319373596,-2.122788986383862,1.8694014668105874,0.95,HIGH
2023-08-07,15.487462896604159,-0.19828070536504067,0.9802786606553127,-2.1196268802494536,1.7230654695193721,0.95,LOW
2023-08-08,16.47823643922928,-0.29189053136011117,0.979512605199896,-2.2117352375519075,1.627954174831685,0.95,LOW
2023-08-09,17.003695658943098,-0.20595835424624326,0.9644577546503224,-2.096295553360875,1.6843788448683885,0.95,LOW
2023-08-10,15.56262855421186,-0.1750548331542055,0.9568435455875008,-2.0504681825057074,1.7003585161972963,0.95,LOW
