test_index,strategy_nav,buy_hold_nav,strategy_return,buy_hold_return,signal
311,2.1220259945007047,0.8765430288209967,0.002877285314289752,-0.002877285314289752,-1.0
312,2.127826894595192,0.8741468571662256,0.002733661184886769,-0.002733661184886769,-1.0
313,2.134889636233388,0.8712453648400931,0.0033192275443721464,-0.0033192275443721464,-1.0
314,2.144150603235523,0.8674659776354305,0.004337913700529398,-0.004337913700529398,-1.0
315,2.1522281105126955,0.8641980342659322,0.003767229440405574,-0.003767229440405574,-1.0
316,2.160284038642883,0.8609632854861491,0.003743064264813745,-0.003743064264813745,-1.0
317,2.170389685366417,0.8569357638040825,0.00467792500558524,-0.00467792500558524,-1.0
318,2.1804020023195556,0.852982596990982,0.004613142524886342,-0.004613142524886342,-1.0
319,2.191933056227901,0.8484715993408606,0.00528849904562484,-0.00528849904562484,-1.0
320,2.201475861918264,0.8447776910879164,0.004353602708462815,-0.004353602708462815,-1.0
321,2.211700664593145,0.8408541026693777,0.0046445218190906004,-0.0046445218190906004,-1.0
322,2.231312526361834,0.8333979786589342,0.008867321913246577,-0.008867321913246577,-1.0
323,2.2486416658934587,0.8269255236859403,0.007766343498227714,-0.007766343498227714,-1.0
324,2.260887703815902,0.8224221110365663,0.005445971275986919,-0.005445971275986919,-1.0
325,2.2757094124640282,0.8170305558102775,0.006555703152841281,-0.006555703152841281,-1.0
326,2.287887374966111,0.8126583950162768,0.00535128186199188,-0.00535128186199188,-1.0
327,2.304437192956182,0.8067798938834043,0.00723366813032761,-0.00723366813032761,-1.0
328,2.318542860157145,0.8018415216325431,0.006121089888706296,-0.006121089888706296,-1.0
329,2.3163195174897884,0.8026104392566853,-0.0009589396450519147,0.0009589396450519147,-1.0
330,2.3149910820573183,0.803070745418218,-0.0005735113063804287,0.0005735113063804287,-1.0
331,2.313742281972311,0.8026375364858302,-0.0005394405597007666,-0.0005394405597007666,1.0
332,2.316939408068441,0.8037466199968275,0.0013817987081105663,0.0013817987081105663,1.0
333,2.3212653673620607,0.8052472959093622,0.0018671007444368572,0.0018671007444368572,1.0
334,2.3292374262219315,0.8080128042954355,0.0034343591094588228,0.0034343591094588228,1.0
335,2.338355890326477,0.8111760008287884,0.003914785157533638,0.003914785157533638,1.0
336,2.3509807859878347,0.8155555789827498,0.005399047986487132,0.005399047986487132,1.0
337,2.3651436916390103,0.8204686930274353,0.006024254105175335,0.006024254105175335,1.0
338,2.3762163153099687,0.8243097878005822,0.004681586032214906,0.004681586032214906,1.0
339,2.3875761881043456,0.8282505293367133,0.004780656003910544,0.004780656003910544,1.0
340,2.3948881035996763,0.8307870338929433,0.0030624846787134933,0.0030624846787134933,1.0
341,2.405504217075615,0.8344697652125775,0.00443282233519884,0.00443282233519884,1.0
342,2.414103709438259,0.8374529303726564,0.0035749230043330615,0.0035749230043330615,1.0
343,2.3996221214340565,0.8324292653730319,-0.005998743114301538,-0.005998743114301538,1.0
344,2.384490648731549,0.8271801552763833,-0.006305773132923422,-0.006305773132923422,1.0
345,2.391659932279942,0.8246931297634359,0.003006631018748928,-0.003006631018748928,-1.0
346,2.4034860184808493,0.8206152540126885,0.004944718954936778,-0.004944718954936778,-1.0
347,2.4103031423289005,0.8182877032072376,0.002836348452053998,-0.002836348452053998,-1.0
348,2.425188319569343,0.8132342486097609,0.006175645286700412,-0.006175645286700412,-1.0
349,2.4376291335367197,0.8090624917539262,0.0051298341934889555,-0.0051298341934889555,-1.0
350,2.4200045345883123,0.814912192902137,-0.007230221655103081,0.007230221655103081,-1.0
351,2.40102656668168,0.821302832763583,-0.007842120804067291,0.007842120804067291,-1.0
352,2.4142165756538674,0.8258146494520614,0.00549348730881238,0.00549348730881238,1.0
353,2.433953944353215,0.8325660769660338,0.008175475596675509,0.008175475596675509,1.0
354,2.453150463936988,0.8391324999003471,0.007886969113901719,0.007886969113901719,1.0
355,2.4794689182001584,0.8481350746074542,0.010728430501948374,0.010728430501948374,1.0
356,2.5055826309985685,0.8570676147937754,0.01053197828241618,0.01053197828241618,1.0
357,2.522050431492541,0.8627006433419673,0.00657244358666766,0.00657244358666766,1.0
358,2.5373773407585074,0.8679434149848674,0.006077162087871413,0.006077162087871413,1.0
359,2.549814036628133,0.8721975509822293,0.004901397860638314,0.004901397860638314,1.0
360,2.5588320981546886,0.8752822979736099,0.0035367526403928934,0.0035367526403928934,1.0
361,2.561095989663522,0.876056691949535,0.0008847362476288249,0.0008847362476288249,1.0
362,2.5632355222145238,0.8767885473022877,0.000835397251659725,0.000835397251659725,1.0
363,2.563076127462077,0.8767340242230645,-6.218498107781928e-05,-6.218498107781928e-05,1.0
364,2.5391307726154966,0.8685431994983696,-0.00934242826033057,-0.00934242826033057,1.0
365,2.5112039613175137,0.8589904650357991,-0.010998571479331948,-0.010998571479331948,1.0
366,2.5321697365726084,0.851818844843403,0.008348893828637762,-0.008348893828637762,-1.0
367,2.556373319656685,0.8436767886905419,0.009558436282726205,-0.009558436282726205,-1.0
368,2.573626248681033,0.8379828254329678,0.006748986500400917,-0.006748986500400917,-1.0
369,2.5975022747594636,0.8302086974671965,0.009277192479159183,-0.009277192479159183,-1.0
370,2.6211109738091602,0.8226629303364404,0.00908900033663426,-0.00908900033663426,-1.0
371,2.6152017043593996,0.8245176159908304,-0.002254490370231401,0.002254490370231401,-1.0
372,2.6026212497088204,0.828483966448344,-0.004810510267566816,0.004810510267566816,-1.0
373,2.6108159053883653,0.831092544566204,0.0031486162961519497,0.0031486162961519497,1.0
374,2.622145437498156,0.8346990377128244,0.004339460352761091,0.004339460352761091,1.0
375,2.6294272906384286,0.8370170463640725,0.002777059211185564,0.002777059211185564,1.0
376,2.640350517748968,0.8404942017603746,0.004154222917450355,0.004154222917450355,1.0
377,2.649450975896945,0.8433911210350391,0.003446685614959811,0.003446685614959811,1.0
378,2.6423706627281436,0.8411372679481017,-0.00267236994879829,-0.00267236994879829,1.0
379,2.6289185239198547,0.8368550923075426,-0.005090935574647936,-0.005090935574647936,1.0
380,2.642814706473828,0.8324315656641273,0.005285893201913678,-0.005285893201913678,-1.0
381,2.6574362362206694,0.8278260884546383,0.005532559551384567,-0.005532559551384567,-1.0
382,2.6713166163118633,0.8235021688058651,0.005223222255347124,-0.005223222255347124,-1.0
383,2.684098161177487,0.8195619283067579,0.004784736031504248,-0.004784736031504248,-1.0
384,2.6917042837151683,0.8172394765633444,0.0028337721204446066,-0.0028337721204446066,-1.0
385,2.69059343570159,0.8175767457257299,-0.000412693184871388,0.000412693184871388,-1.0
386,2.684283121048233,0.8194942284826339,-0.0023453244810699276,0.0023453244810699276,-1.0
387,2.6922223708496484,0.8219180299586127,0.0029576797392055682,0.0029576797392055682,1.0
388,2.700448308478099,0.8244293553689297,0.0030554450915786227,0.0030554450915786227,1.0
389,2.708343749621329,0.8268397823456769,0.002923752000155949,0.002923752000155949,1.0
390,2.714646566401262,0.8287639914329513,0.0023271849375892696,0.0023271849375892696,1.0
391,2.7140326144537497,0.8285765558850365,-0.00022616275544336088,-0.00022616275544336088,1.0
392,2.700048582848852,0.8243073217266601,-0.005152492099919902,-0.005152492099919902,1.0
393,2.6828308570074,0.8190508616893314,-0.006376820754567773,-0.006376820754567773,1.0
394,2.6983126273685327,0.8143243776019571,0.0057706844696135936,-0.0057706844696135936,-1.0
395,2.7165334771411604,0.808825503231368,0.006752682987070003,-0.006752682987070003,-1.0
396,2.7323648760076056,0.8041118344094088,0.005827794503421944,-0.005827794503421944,-1.0
397,2.7504137832574997,0.7988001939161361,0.00660559920396385,-0.00660559920396385,-1.0
398,2.761475100077423,0.7955876656505679,0.004021691894963926,-0.004021691894963926,-1.0
399,2.7464151271275132,0.7999264803382846,-0.0054535972276150025,0.0054535972276150025,-1.0
400,2.728868983311761,0.8050370060295422,-0.006388744236965984,0.006388744236965984,-1.0
401,2.741645150658261,0.8088060721049228,0.004681854432965491,0.004681854432965491,1.0
402,2.760727631866661,0.8144355485046955,0.006960230139125933,0.006960230139125933,1.0
403,2.7768937271223813,0.8192046689730805,0.005855737114055593,0.005855737114055593,1.0
404,2.798958872881878,0.8257140539924644,0.007945981347425503,0.007945981347425503,1.0
405,2.8162401604668226,0.8308121646393287,0.0061741841769725764,0.0061741841769725764,1.0
406,2.806931463213628,0.8280660284882071,-0.003305363435926378,-0.003305363435926378,1.0
407,2.7951113108866332,0.8245789940800587,-0.0042110584037779565,-0.0042110584037779565,1.0
408,2.8043170665939177,0.8218632264641883,0.0032935202513863365,-0.0032935202513863365,-1.0
409,2.820271623828849,0.817187412861615,0.005689284362666449,-0.005689284362666449,-1.0
410,2.8364044797256858,0.8125128394407375,0.005720319901291886,-0.005720319901291886,-1.0
411,2.8569407111386176,0.8066300565668553,0.007240233739483372,-0.007240233739483372,-1.0
412,2.8756609328445144,0.8013445798908085,0.006552541196570999,-0.006552541196570999,-1.0
413,2.8866520996956924,0.7982817320139016,0.0038221358873161567,-0.0038221358873161567,-1.0
414,2.895336521339993,0.7958801211123033,0.003008475335568066,-0.003008475335568066,-1.0
415,2.891008057153303,0.7946902978997882,-0.0014949779256357093,-0.0014949779256357093,1.0
416,2.8898983602947608,0.7943852605876607,-0.00038384426352468004,-0.00038384426352468004,1.0
417,2.8856708031314913,0.7955473461284306,-0.0014628739963153353,0.0014628739963153353,-1.0
418,2.8829882342763313,0.7962869005263935,-0.0009296170762960021,0.0009296170762960021,-1.0
419,2.8794471343509724,0.7972649591429685,-0.0012282741508474384,0.0012282741508474384,-1.0
420,2.9019393988927127,0.8034926457557825,0.007811313593298548,0.007811313593298548,1.0
421,2.9256608074689217,0.8100606593212017,0.008174329410621087,0.008174329410621087,1.0
422,2.9419464285972206,0.8145698426670519,0.005566476157018348,0.005566476157018348,1.0
423,2.9609347492165137,0.8198273528613297,0.0064543393566643,0.0064543393566643,1.0
424,2.974518551816698,0.8235884532808667,0.004587673741807013,0.004587673741807013,1.0
425,2.994962556234464,0.8292490150437146,0.006873046532280011,0.006873046532280011,1.0
426,3.015551569860095,0.8349497271391748,0.006874547924738626,0.006874547924738626,1.0
427,3.0123642596049973,0.8340672206503452,-0.0010569576348666847,-0.0010569576348666847,1.0
428,3.0064190980106296,0.8324211167996836,-0.001973586552626031,-0.001973586552626031,1.0
429,3.0076466189133675,0.8320812392618419,0.00040829999501744435,-0.00040829999501744435,-1.0
430,3.012540825516768,0.830727231290908,0.0016272545360294971,-0.0016272545360294971,-1.0
431,3.015731327222274,0.8298474302187385,0.0010590733504693538,-0.0010590733504693538,-1.0
432,3.0235729555330115,0.8276896268880319,0.0026002410227839055,-0.0026002410227839055,-1.0
433,3.0315430623480175,0.8255078456533842,0.0026359895832582213,-0.0026359895832582213,-1.0
434,3.0317333855376587,0.8254560194767384,6.278096194803088e-05,-6.278096194803088e-05,-1.0
435,3.0301099453375993,0.8258980367371586,-0.0005354825090503879,0.0005354825090503879,-1.0
436,3.0333198387085085,0.8267729372130468,0.0010593323109771035,0.0010593323109771035,1.0
437,3.0379051761960003,0.8280227338531072,0.0015116564461742032,0.0015116564461742032,1.0
438,3.0455239266180607,0.8300993288049346,0.002507896060008277,0.002507896060008277,1.0
439,3.0522932240350156,0.8319443936862784,0.002222703738358607,0.002222703738358607,1.0
440,3.0583005079275964,0.8335817613272247,0.001968121491499336,0.001968121491499336,1.0
441,3.0748497334625595,0.8380924797913772,0.0054112489901058086,0.0054112489901058086,1.0
442,3.0941526291595,0.8433537488367382,0.006277671226295455,0.006277671226295455,1.0
443,3.111036100308318,0.8479555705285792,0.005456573470134453,0.005456573470134453,1.0
444,3.129548948928651,0.8530015014042794,0.00595070196019208,0.00595070196019208,1.0
445,3.1459215594976326,0.8574640810364114,0.005231619903113018,0.005231619903113018,1.0
446,3.165777190602939,0.8628760057004924,0.006311546785189848,0.006311546785189848,1.0
447,3.1890367857437543,0.8692157274626214,0.0073471990416309725,0.0073471990416309725,1.0
448,3.2071034126047717,0.8741400344759482,0.005665229997277793,0.005665229997277793,1.0
449,3.2228969931438796,0.8784447915295232,0.004924562294135773,0.004924562294135773,1.0
450,3.2389616043109584,0.8828234216991152,0.004984525165170793,0.004984525165170793,1.0
451,3.2546472540069837,0.887098760720667,0.004842801987880295,0.004842801987880295,1.0
452,3.2703936736787544,0.8913906634328327,0.004838134041218938,0.004838134041218938,1.0
453,3.2852351589719078,0.8954359138649959,0.004538134174060669,0.004538134174060669,1.0
454,3.2989054556752944,0.8991619407790732,0.00416113186480835,0.00416113186480835,1.0
455,3.311306063810732,0.9025418966546557,0.0037590068287964603,0.0037590068287964603,1.0
456,3.3216686897451226,0.905366372521554,0.0031294678699875966,0.0031294678699875966,1.0
457,3.3295028426150184,0.9075016783657203,0.00235849917665831,0.00235849917665831,1.0
458,3.3360274321056136,0.9092800447445014,0.001959628749099151,0.001959628749099151,1.0
459,3.340046667676729,0.9103755425407039,0.001204796918764798,0.001204796918764798,1.0
460,3.343709975599204,0.9113740273731739,0.0010967834545326871,0.0010967834545326871,1.0
461,3.3429584713441276,0.9111691945783037,-0.0002247516263553345,-0.0002247516263553345,1.0
462,3.3301920092403363,0.9076895201843681,-0.0038189113664515366,-0.0038189113664515366,1.0
463,3.3157437457404084,0.9037514477466955,-0.004338567704155863,-0.004338567704155863,1.0
464,3.3291946729312882,0.9000852130028587,0.004056684780951388,-0.004056684780951388,-1.0
465,3.345275766996981,0.895737508407773,0.0048303255428237945,-0.0048303255428237945,-1.0
466,3.361859315221078,0.8912970654663089,0.004957303785745474,-0.004957303785745474,-1.0
467,3.380966572346376,0.8862313442067123,0.005683538581994879,-0.005683538581994879,-1.0
468,3.3999510484614057,0.8812550637772945,0.005615103169107915,-0.005615103169107915,-1.0
469,3.416182341068351,0.877047971205184,0.0047739783236851316,-0.0047739783236851316,-1.0
470,3.4316028991581367,0.8730889995118671,0.0045139739481714816,-0.0045139739481714816,-1.0
471,3.4461435748233518,0.8693894735638377,0.0042372838852601435,-0.0042372838852601435,-1.0
472,3.460342103565518,0.8658074836784726,0.004120121066892595,-0.004120121066892595,-1.0
473,3.47330963584261,0.8625628950932053,0.003747471171630851,-0.003747471171630851,-1.0
474,3.487105214939319,0.8591368962929982,0.003971882884942487,-0.003971882884942487,-1.0
475,3.500971147783108,0.8557206717246704,0.003976344844538889,-0.003976344844538889,-1.0
476,3.5096872558213605,0.8535902474765181,0.0024896257839119567,-0.0024896257839119567,-1.0
477,3.517576280532385,0.8516715595523271,0.0022477856674947656,-0.0022477856674947656,-1.0
478,3.526362715759161,0.8495441978703905,0.0024978662937328753,-0.0024978662937328753,-1.0
479,3.534116406253315,0.8476762383601694,0.002198778491929716,-0.002198778491929716,-1.0
480,3.541902920084998,0.8458086024376228,0.002203242037501902,-0.002203242037501902,-1.0
481,3.547765381612612,0.8444086430080749,0.0016551728434933191,-0.0016551728434933191,-1.0
482,3.5518646382072614,0.8434329731635104,0.0011554474869998103,-0.0011554474869998103,-1.0
483,3.548178268097111,0.8425576002484675,-0.001037868974649676,-0.001037868974649676,1.0
484,3.551167754563402,0.8418477107354008,0.0008425412254989236,-0.0008425412254989236,-1.0
485,3.553458399088355,0.8413046854595709,0.0006450397962779939,-0.0006450397962779939,-1.0
486,3.5554045064764486,0.8408439317148724,0.000547665729980889,-0.000547665729980889,-1.0
487,3.5572227949845705,0.8404139112051453,0.0005114153691400626,-0.0005114153691400626,-1.0
488,3.559287754861891,0.8399260528091439,0.0005804977636577342,-0.0005804977636577342,-1.0
489,3.557303787616689,0.8394578732485313,-0.0005574056895209184,-0.0005574056895209184,1.0
490,3.555653794648728,0.8390685054378368,-0.0004638324603325785,-0.0004638324603325785,1.0
491,3.553390951086698,0.8385345162264884,-0.0006364071680532409,-0.0006364071680532409,1.0
492,3.5564778230951357,0.8378060715487484,0.0008687116196696111,-0.0008687116196696111,-1.0
493,3.5595804665417496,0.8370751760823001,0.000872392181519054,-0.000872392181519054,-1.0
494,3.562571677497371,0.8363717593563935,0.0008403268260787811,-0.0008403268260787811,-1.0
495,3.564949839620932,0.8358134470417584,0.0006675408493762751,-0.0006675408493762751,-1.0
496,3.5674619369766023,0.8352244780956005,0.0007046655545474196,-0.0007046655545474196,-1.0
497,3.563610790783823,0.8343228366413235,-0.0010795199110219939,-0.0010795199110219939,1.0
498,3.558740629372436,0.833182620404983,-0.0013666367337258083,-0.0013666367337258083,1.0
499,3.5644422197247687,0.8318477476269491,0.0016021370889674434,-0.0016021370889674434,-1.0
500,3.570701363416385,0.8303870269135841,0.001755995273813114,-0.001755995273813114,-1.0
501,3.578843744495817,0.8284934696181409,0.0022803310192373518,-0.0022803310192373518,-1.0
502,3.5875711762514317,0.8264730907661204,0.0024386177152991807,-0.0024386177152991807,-1.0
503,3.5982200546913434,0.8240198958202789,0.0029682695943160976,-0.0029682695943160976,-1.0
504,3.5810886090894316,0.8200966638318037,-0.0047610889110509145,-0.0047610889110509145,1.0
505,3.562934442860448,0.8159392210024784,-0.0050694546297751645,-0.0050694546297751645,1.0
506,3.579336963402068,0.8121829184244097,0.004603654881859553,-0.004603654881859553,-1.0
507,3.5959416323926874,0.8084151735436778,0.0046390348716532845,-0.0046390348716532845,-1.0
508,3.6104286197485473,0.8051583074444302,0.004028704811379477,-0.004028704811379477,-1.0
509,3.6253756696072257,0.8018249798445789,0.004139965481361377,-0.004139965481361377,-1.0
510,3.63926612542722,0.7987528252672561,0.0038314528164467344,-0.0038314528164467344,-1.0
511,3.6454062682969517,0.7974051754126671,0.0016871925982084397,-0.0016871925982084397,-1.0
512,3.6453452701938893,0.7974185182884653,-1.673286832054859e-05,1.673286832054859e-05,-1.0
513,3.6425698700712323,0.7980256364869972,-0.0007613545266480278,0.0007613545266480278,-1.0
514,3.6455383912445627,0.7986759894200285,0.0008149524317215412,0.0008149524317215412,1.0
515,3.649887504356643,0.7996288067669073,0.001192996107934365,0.001192996107934365,1.0
516,3.653303969487402,0.8003772966676531,0.0009360466936804231,0.0009360466936804231,1.0
517,3.6585270580744433,0.8015215873038737,0.0014296890241449246,0.0014296890241449246,1.0
518,3.6704244628170812,0.8041281080655747,0.003251965764850629,0.003251965764850629,1.0
519,3.6789989525171993,0.8060066341733948,0.00233610302758753,0.00233610302758753,1.0
520,3.6839468700811735,0.8070906394784731,0.0013449086634255932,0.0013449086634255932,1.0
521,3.6908582140651274,0.8086047984043162,0.0018760704830148524,0.0018760704830148524,1.0
522,3.6969709003420896,0.8099439848937501,0.0016561693574866116,0.0016561693574866116,1.0
523,3.7059093546386195,0.8119022495073699,0.002417777834200002,0.002417777834200002,1.0
524,3.716915040869343,0.8143134097795207,0.002969766709740989,0.002969766709740989,1.0
525,3.7282596409544517,0.8167988203623058,0.0030521548005183904,0.0030521548005183904,1.0
526,3.720373799230124,0.8185264753108078,-0.0021151535793545503,0.0021151535793545503,-1.0
527,3.722651247207899,0.8190275409473676,0.0006121556866803727,0.0006121556866803727,1.0
528,3.7248339274459603,0.8195077565542942,0.0005863241257689613,0.0005863241257689613,1.0
529,3.720496825725533,0.8185535426027228,-0.0011643745210947504,-0.0011643745210947504,1.0
530,3.7181368019457914,0.81803430930781,-0.0006343302763822927,-0.0006343302763822927,1.0
531,3.707213705796992,0.8156310982670247,-0.002937787588418744,-0.002937787588418744,1.0
532,3.6608595905913424,0.8054326417185771,-0.012503761283889653,-0.012503761283889653,1.0
533,3.6135826248293954,0.7950311470740002,-0.01291417072740288,-0.01291417072740288,1.0
534,3.6519305754424587,0.7865941419383338,0.010612169305212305,-0.010612169305212305,-1.0
535,3.6982752284414873,0.776611906020614,0.012690452910215422,-0.012690452910215422,-1.0
536,3.740037914630102,0.7678420343052662,0.011292476521876968,-0.011292476521876968,-1.0
537,3.7915399239518024,0.75726850309755,0.013770451128379501,-0.013770451128379501,-1.0
538,3.841158730327797,0.7473583452241038,0.013086716049735901,-0.013086716049735901,-1.0
539,3.86008093490545,0.7436767302495673,0.004926170956761893,-0.004926170956761893,-1.0
540,3.8706280350649505,0.7416447435911258,0.002732352076902569,-0.002732352076902569,-1.0
541,3.8789802281912666,0.7400443934480807,0.0021578392577772864,-0.0021578392577772864,-1.0
542,3.88110716403118,0.7396386097495427,0.0005483234548233045,-0.0005483234548233045,-1.0
543,3.8786402343493043,0.740108742720145,-0.0006356252423891338,0.0006356252423891338,-1.0
544,3.873837677939199,0.7410251499587045,-0.0012382062062816454,0.0012382062062816454,-1.0
545,3.864106870165714,0.7428865530140338,-0.0025119296631606084,0.0025119296631606084,-1.0
546,3.8936411843717997,0.7485646166943097,0.007643244661299823,0.007643244661299823,1.0
547,3.9201289228143974,0.7536569667172052,0.006802819568714693,0.006802819568714693,1.0
548,3.9355767453555157,0.7566268586028951,0.003940641454727331,0.003940641454727331,1.0
549,3.955378604655876,0.7604338275851693,0.005031501246603499,0.005031501246603499,1.0
550,3.9677427633382183,0.7628108755119131,0.0031259102903040707,0.0031259102903040707,1.0
551,3.990001647595823,0.7670902151771126,0.005609961528573747,0.005609961528573747,1.0
552,4.012635983215792,0.7714417365333943,0.005672763477079451,0.005672763477079451,1.0
553,4.002443819171042,0.769482261324927,-0.002540017107801927,-0.002540017107801927,1.0
554,3.987711360910176,0.7666499004450199,-0.0036808657226616768,-0.0036808657226616768,1.0
555,3.9986134556108586,0.7645539388619296,0.0027339227225800333,-0.0027339227225800333,-1.0
556,4.0160996973957,0.7612104861424044,0.004373076312316357,-0.004373076312316357,-1.0
557,4.034508067601407,0.7577213684687414,0.00458364373216247,-0.00458364373216247,-1.0
558,4.059993255156139,0.7529349928149842,0.006316801733372981,-0.006316801733372981,-1.0
559,4.093077597216854,0.7467994262545874,0.008148866261956845,-0.008148866261956845,-1.0
560,4.136161088564289,0.7389386599106542,0.010525940523759065,-0.010525940523759065,-1.0
561,4.177902404839481,0.7314814377060896,0.010091801402657925,-0.010091801402657925,-1.0
562,4.2120053321711675,0.7255105805875335,0.00816269123285017,-0.00816269123285017,-1.0
563,4.2485028990366125,0.7192239382786237,0.008665128362178733,-0.008665128362178733,-1.0
564,4.277448723163656,0.7143237345786114,0.006813182152613541,-0.006813182152613541,-1.0
565,4.313088866913594,0.7083719155780683,0.00833210309616005,-0.00833210309616005,-1.0
566,4.344758269502209,0.7031706048540991,0.007342626958501993,-0.007342626958501993,-1.0
567,4.334013333692897,0.7049096021799545,-0.002473080236646295,0.002473080236646295,-1.0
568,4.315256592860123,0.7079603096191392,-0.004327799521740659,0.004327799521740659,-1.0
569,4.3285907237599845,0.7101479050117254,0.00308999722563963,0.00308999722563963,1.0
570,4.351053351835057,0.7138331201975849,0.00518936289166209,0.00518936289166209,1.0
571,4.372173459591319,0.7172980817136747,0.004854021784714395,0.004854021784714395,1.0
572,4.4039649249860675,0.7225137844650132,0.007271318416017468,0.007271318416017468,1.0
573,4.441850526116911,0.7287292901550055,0.008602611913618547,0.008602611913618547,1.0
574,4.4699770378957835,0.7333437211995982,0.006332160799535217,0.006332160799535217,1.0
575,4.49469625661817,0.737399152287798,0.0055300549673567385,0.0055300549673567385,1.0
576,4.51682767916379,0.7410300299472247,0.004923897251796264,0.004923897251796264,1.0
577,4.536788037206605,0.7443047231099629,0.004419109928610343,0.004419109928610343,1.0
578,4.55310492837758,0.746981669677761,0.003596573398880149,0.003596573398880149,1.0
579,4.570652776923273,0.7498605669164822,0.00385404000604605,0.00385404000604605,1.0
580,4.586836174701353,0.7525156125794946,0.003540719141867136,0.003540719141867136,1.0
581,4.5897265501678834,0.7520414180406145,0.0006301457816332038,-0.0006301457816332038,-1.0
582,4.580002240888092,0.7504480587717551,-0.0021187121222800503,-0.0021187121222800503,1.0
583,4.5870533581216515,0.7492927105946611,0.001539544494238503,-0.001539544494238503,-1.0
584,4.596858142281098,0.7476911043507267,0.002137490758001937,-0.002137490758001937,-1.0
585,4.60535822344509,0.746308543724346,0.0018491066943766969,-0.0018491066943766969,-1.0
586,4.619924108347953,0.7439481096772023,0.0031628125752979183,-0.0031628125752979183,-1.0
587,4.641727785280826,0.7404370554135806,0.0047194881174508945,-0.0047194881174508945,-1.0
588,4.659149480386229,0.7376579892509626,0.0037532780704306614,-0.0037532780704306614,-1.0
589,4.66986695898786,0.7359611487120616,0.002300307952502478,-0.002300307952502478,-1.0
590,4.662864582085383,0.7348575889331385,-0.0014994810267558768,-0.0014994810267558768,1.0
591,4.65730505268842,0.7339814188672198,-0.0011922991326667888,-0.0011922991326667888,1.0
592,4.656198340901534,0.7338070034320215,-0.0002376292242757616,-0.0002376292242757616,1.0
593,4.6567036342545185,0.7338866365949713,0.00010852058181137327,0.00010852058181137327,1.0
594,4.662916210218182,0.7348657254175937,0.0013341145264137882,0.0013341145264137882,1.0
595,4.685073254337631,0.738357628674244,0.0047517568664208875,0.0047517568664208875,1.0
596,4.718791823101802,0.7436716037443142,0.007197020608579239,0.007197020608579239,1.0
597,4.759863468289593,0.7501444080955654,0.00870384766429323,0.00870384766429323,1.0
598,4.802806584607972,0.7569121523359281,0.009021921869076382,0.009021921869076382,1.0
599,4.850875751369711,0.764487751276603,0.010008557687038738,0.010008557687038738,1.0
600,4.897041855895418,0.7717634316368127,0.009517065967453733,0.009517065967453733,1.0
601,4.95346721163683,0.7806559482743608,0.011522334789416194,0.011522334789416194,1.0
602,5.042865632098881,0.7947449501226179,0.0180476455465444,0.0180476455465444,1.0
603,5.1233178561386845,0.8074240503498344,0.01595367196137631,0.01595367196137631,1.0
604,5.18839383099722,0.817679886250741,0.012701920256726316,0.012701920256726316,1.0
605,5.26273628203496,0.8293960991844952,0.014328606011670384,0.014328606011670384,1.0
606,5.331325676023196,0.8402056425039022,0.013033028886964301,0.013033028886964301,1.0
607,5.41367255106881,0.8531833357195038,0.015445853442410533,0.015445853442410533,1.0
608,5.492915380021901,0.865671837840804,0.014637536386910881,0.014637536386910881,1.0
609,5.537028946402059,0.8726240425335826,0.008030993257351357,0.008030993257351357,1.0
610,5.574035743793943,0.8784562354756678,0.006683511635952505,0.006683511635952505,1.0
611,5.604182522165321,0.8832073039397201,0.005408429324290336,0.005408429324290336,1.0
612,5.623604974277684,0.8862682412839645,0.0034657065567625113,0.0034657065567625113,1.0
613,5.6263118615181185,0.8866948409837847,0.00048134377375651564,0.00048134377375651564,1.0
614,5.623973530040382,0.8863263248920977,-0.0004156064461570519,-0.0004156064461570519,1.0
615,5.601395082641007,0.8827680093704537,-0.004014678817169486,-0.004014678817169486,1.0
616,5.502265165379197,0.8671453442237906,-0.017697362139124644,-0.017697362139124644,1.0
617,5.398340267426922,0.8507670002691445,-0.018887657142767546,-0.018887657142767546,1.0
618,5.479215643656667,0.8380212121524176,0.014981526214221714,-0.014981526214221714,-1.0
619,5.5760305774098,0.8232138066011896,0.017669487760573373,-0.017669487760573373,-1.0
620,5.656426526200316,0.8113446006991841,0.014418132697518647,-0.014418132697518647,-1.0
621,5.761530538995186,0.796268726753338,0.018581345007847857,-0.018581345007847857,-1.0
622,5.859806064755093,0.7826866191452607,0.0170571908097612,-0.0170571908097612,-1.0
623,5.854904523500834,0.7833413115890894,-0.0008364681697812274,0.0008364681697812274,-1.0
624,5.829719555986639,0.7867108670456662,-0.004301516346356431,0.004301516346356431,-1.0
625,5.845280874672687,0.7888108408777356,0.002669308280887705,0.002669308280887705,1.0
626,5.878933865003401,0.7933522554256391,0.0057572922588768425,0.0057572922588768425,1.0
627,5.9100763779615155,0.7975548852667435,0.005297306224773514,0.005297306224773514,1.0
628,5.957093709891643,0.8038997952771983,0.007955452505732968,0.007955452505732968,1.0
629,6.0077410458261244,0.8107345682339269,0.008502021019139243,0.008502021019139243,1.0
630,6.042100640233739,0.815371337815749,0.005719220276893705,0.005719220276893705,1.0
631,6.063224260754015,0.818221934942258,0.0034960722732114797,0.0034960722732114797,1.0
632,6.07232888642227,0.8194505888911849,0.001501614533242319,0.001501614533242319,1.0
