"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证交易所绿色债券指数","930951","2024-04-24","2024-04-23","2016-12-30","","139.50","139.48","","","0","","","","0.0136"
"中证交易所绿色债券指数","930951","2024-04-25","2024-04-24","2016-12-30","","139.44","139.50","","","0","","","","-0.0387"
"中证交易所绿色债券指数","930951","2024-04-26","2024-04-25","2016-12-30","","139.41","139.44","","","0","","","","-0.0222"
"中证交易所绿色债券指数","930951","2024-04-29","2024-04-26","2016-12-30","","139.22","139.41","","","0","","","","-0.1370"
"中证交易所绿色债券指数","930951","2024-04-30","2024-04-29","2016-12-30","","139.16","139.22","","","0","","","","-0.0481"
"中证交易所绿色债券指数","930951","2024-05-06","2024-04-30","2016-12-30","","139.29","139.16","","","0","","","","0.0985"
"中证交易所绿色债券指数","930951","2024-05-07","2024-05-06","2016-12-30","","139.39","139.29","","","0","","","","0.0732"
"中证交易所绿色债券指数","930951","2024-05-08","2024-05-07","2016-12-30","","139.48","139.39","","","0","","","","0.0603"
"中证交易所绿色债券指数","930951","2024-05-09","2024-05-08","2016-12-30","","139.49","139.48","","","0","","","","0.0108"
"中证交易所绿色债券指数","930951","2024-05-10","2024-05-09","2016-12-30","","139.49","139.49","","","0","","","","-0.0029"
"中证交易所绿色债券指数","930951","2024-05-13","2024-05-10","2016-12-30","","139.52","139.49","","","0","","","","0.0237"
"中证交易所绿色债券指数","930951","2024-05-14","2024-05-13","2016-12-30","","139.61","139.52","","","0","","","","0.0602"
"中证交易所绿色债券指数","930951","2024-05-15","2024-05-14","2016-12-30","","139.64","139.61","","","0","","","","0.0251"
"中证交易所绿色债券指数","930951","2024-05-16","2024-05-15","2016-12-30","","139.66","139.64","","","0","","","","0.0136"
"中证交易所绿色债券指数","930951","2024-05-17","2024-05-16","2016-12-30","","139.64","139.66","","","0","","","","-0.0165"
"中证交易所绿色债券指数","930951","2024-05-20","2024-05-17","2016-12-30","","139.69","139.64","","","0","","","","0.0387"
"中证交易所绿色债券指数","930951","2024-05-21","2024-05-20","2016-12-30","","139.70","139.69","","","0","","","","0.0043"
"中证交易所绿色债券指数","930951","2024-05-22","2024-05-21","2016-12-30","","139.73","139.70","","","0","","","","0.0236"
"中证交易所绿色债券指数","930951","2024-05-23","2024-05-22","2016-12-30","","139.77","139.73","","","0","","","","0.0293"
"中证交易所绿色债券指数","930951","2024-05-24","2024-05-23","2016-12-30","","139.80","139.77","","","0","","","","0.0200"
"中证交易所绿色债券指数","930951","2024-05-27","2024-05-24","2016-12-30","","139.83","139.80","","","0","","","","0.0207"
"中证交易所绿色债券指数","930951","2024-05-28","2024-05-27","2016-12-30","","139.86","139.83","","","0","","","","0.0229"
"中证交易所绿色债券指数","930951","2024-05-29","2024-05-28","2016-12-30","","139.90","139.86","","","0","","","","0.0293"
"中证交易所绿色债券指数","930951","2024-05-30","2024-05-29","2016-12-30","","139.96","139.90","","","0","","","","0.0429"
"中证交易所绿色债券指数","930951","2024-05-31","2024-05-30","2016-12-30","","139.98","139.96","","","0","","","","0.0107"
"中证交易所绿色债券指数","930951","2024-06-03","2024-05-31","2016-12-30","","140.02","139.98","","","0","","","","0.0286"
"中证交易所绿色债券指数","930951","2024-06-04","2024-06-03","2016-12-30","","140.05","140.02","","","0","","","","0.0271"
"中证交易所绿色债券指数","930951","2024-06-05","2024-06-04","2016-12-30","","140.11","140.05","","","0","","","","0.0393"
"中证交易所绿色债券指数","930951","2024-06-06","2024-06-05","2016-12-30","","140.17","140.11","","","0","","","","0.0400"
"中证交易所绿色债券指数","930951","2024-06-07","2024-06-06","2016-12-30","","140.20","140.17","","","0","","","","0.0271"
"中证交易所绿色债券指数","930951","2024-06-11","2024-06-07","2016-12-30","","140.27","140.20","","","0","","","","0.0485"
"中证交易所绿色债券指数","930951","2024-06-12","2024-06-11","2016-12-30","","140.29","140.27","","","0","","","","0.0164"
"中证交易所绿色债券指数","930951","2024-06-13","2024-06-12","2016-12-30","","140.31","140.29","","","0","","","","0.0114"
"中证交易所绿色债券指数","930951","2024-06-14","2024-06-13","2016-12-30","","140.35","140.31","","","0","","","","0.0271"
"中证交易所绿色债券指数","930951","2024-06-17","2024-06-14","2016-12-30","","140.39","140.35","","","0","","","","0.0328"
"中证交易所绿色债券指数","930951","2024-06-18","2024-06-17","2016-12-30","","140.42","140.39","","","0","","","","0.0192"
"中证交易所绿色债券指数","930951","2024-06-19","2024-06-18","2016-12-30","","140.45","140.42","","","0","","","","0.0171"
"中证交易所绿色债券指数","930951","2024-06-20","2024-06-19","2016-12-30","","140.48","140.45","","","0","","","","0.0271"
"中证交易所绿色债券指数","930951","2024-06-21","2024-06-20","2016-12-30","","140.49","140.48","","","0","","","","0.0036"
"中证交易所绿色债券指数","930951","2024-06-24","2024-06-21","2016-12-30","","140.50","140.49","","","0","","","","0.0078"
"中证交易所绿色债券指数","930951","2024-06-25","2024-06-24","2016-12-30","","140.51","140.50","","","0","","","","0.0093"
"中证交易所绿色债券指数","930951","2024-06-26","2024-06-25","2016-12-30","","140.54","140.51","","","0","","","","0.0192"
"中证交易所绿色债券指数","930951","2024-06-27","2024-06-26","2016-12-30","","140.58","140.54","","","0","","","","0.0285"
"中证交易所绿色债券指数","930951","2024-06-28","2024-06-27","2016-12-30","","140.62","140.58","","","0","","","","0.0270"
"中证交易所绿色债券指数","930951","2024-07-01","2024-06-28","2016-12-30","","140.65","140.62","","","0","","","","0.0220"
"中证交易所绿色债券指数","930951","2024-07-02","2024-07-01","2016-12-30","","140.66","140.65","","","0","","","","0.0064"
"中证交易所绿色债券指数","930951","2024-07-03","2024-07-02","2016-12-30","","140.69","140.66","","","0","","","","0.0256"
"中证交易所绿色债券指数","930951","2024-07-04","2024-07-03","2016-12-30","","140.73","140.69","","","0","","","","0.0227"
"中证交易所绿色债券指数","930951","2024-07-05","2024-07-04","2016-12-30","","140.73","140.73","","","0","","","","0.0057"
"中证交易所绿色债券指数","930951","2024-07-08","2024-07-05","2016-12-30","","140.67","140.73","","","0","","","","-0.0441"
"中证交易所绿色债券指数","930951","2024-07-09","2024-07-08","2016-12-30","","140.71","140.67","","","0","","","","0.0299"
"中证交易所绿色债券指数","930951","2024-07-10","2024-07-09","2016-12-30","","140.73","140.71","","","0","","","","0.0135"
"中证交易所绿色债券指数","930951","2024-07-11","2024-07-10","2016-12-30","","140.76","140.73","","","0","","","","0.0213"
"中证交易所绿色债券指数","930951","2024-07-12","2024-07-11","2016-12-30","","140.81","140.76","","","0","","","","0.0320"
"中证交易所绿色债券指数","930951","2024-07-15","2024-07-12","2016-12-30","","140.85","140.81","","","0","","","","0.0312"
"中证交易所绿色债券指数","930951","2024-07-16","2024-07-15","2016-12-30","","140.89","140.85","","","0","","","","0.0284"
"中证交易所绿色债券指数","930951","2024-07-17","2024-07-16","2016-12-30","","140.90","140.89","","","0","","","","0.0050"
"中证交易所绿色债券指数","930951","2024-07-18","2024-07-17","2016-12-30","","140.91","140.90","","","0","","","","0.0114"
"中证交易所绿色债券指数","930951","2024-07-19","2024-07-18","2016-12-30","","140.93","140.91","","","0","","","","0.0114"
"中证交易所绿色债券指数","930951","2024-07-22","2024-07-19","2016-12-30","","141.02","140.93","","","0","","","","0.0639"
"中证交易所绿色债券指数","930951","2024-07-23","2024-07-22","2016-12-30","","141.09","141.02","","","0","","","","0.0489"
"中证交易所绿色债券指数","930951","2024-07-24","2024-07-23","2016-12-30","","141.13","141.09","","","0","","","","0.0262"
"中证交易所绿色债券指数","930951","2024-07-25","2024-07-24","2016-12-30","","141.19","141.13","","","0","","","","0.0439"
"中证交易所绿色债券指数","930951","2024-07-26","2024-07-25","2016-12-30","","141.25","141.19","","","0","","","","0.0460"
"中证交易所绿色债券指数","930951","2024-07-29","2024-07-26","2016-12-30","","141.31","141.25","","","0","","","","0.0432"
"中证交易所绿色债券指数","930951","2024-07-30","2024-07-29","2016-12-30","","141.37","141.31","","","0","","","","0.0389"
"中证交易所绿色债券指数","930951","2024-07-31","2024-07-30","2016-12-30","","141.42","141.37","","","0","","","","0.0368"
"中证交易所绿色债券指数","930951","2024-08-01","2024-07-31","2016-12-30","","141.45","141.42","","","0","","","","0.0212"
"中证交易所绿色债券指数","930951","2024-08-02","2024-08-01","2016-12-30","","141.51","141.45","","","0","","","","0.0410"
"中证交易所绿色债券指数","930951","2024-08-05","2024-08-02","2016-12-30","","141.58","141.51","","","0","","","","0.0509"
"中证交易所绿色债券指数","930951","2024-08-06","2024-08-05","2016-12-30","","141.57","141.58","","","0","","","","-0.0092"
"中证交易所绿色债券指数","930951","2024-08-07","2024-08-06","2016-12-30","","141.59","141.57","","","0","","","","0.0184"
"中证交易所绿色债券指数","930951","2024-08-08","2024-08-07","2016-12-30","","141.59","141.59","","","0","","","","-0.0049"
"中证交易所绿色债券指数","930951","2024-08-09","2024-08-08","2016-12-30","","141.53","141.59","","","0","","","","-0.0417"
"中证交易所绿色债券指数","930951","2024-08-12","2024-08-09","2016-12-30","","141.41","141.53","","","0","","","","-0.0869"
"中证交易所绿色债券指数","930951","2024-08-13","2024-08-12","2016-12-30","","141.33","141.41","","","0","","","","-0.0523"
"中证交易所绿色债券指数","930951","2024-08-14","2024-08-13","2016-12-30","","141.43","141.33","","","0","","","","0.0700"
"中证交易所绿色债券指数","930951","2024-08-15","2024-08-14","2016-12-30","","141.44","141.43","","","0","","","","0.0071"
"中证交易所绿色债券指数","930951","2024-08-16","2024-08-15","2016-12-30","","141.45","141.44","","","0","","","","0.0099"
"中证交易所绿色债券指数","930951","2024-08-19","2024-08-16","2016-12-30","","141.49","141.45","","","0","","","","0.0276"
"中证交易所绿色债券指数","930951","2024-08-20","2024-08-19","2016-12-30","","141.48","141.49","","","0","","","","-0.0106"
"中证交易所绿色债券指数","930951","2024-08-21","2024-08-20","2016-12-30","","141.43","141.48","","","0","","","","-0.0360"
"中证交易所绿色债券指数","930951","2024-08-22","2024-08-21","2016-12-30","","141.41","141.43","","","0","","","","-0.0148"
"中证交易所绿色债券指数","930951","2024-08-23","2024-08-22","2016-12-30","","141.35","141.41","","","0","","","","-0.0396"
"中证交易所绿色债券指数","930951","2024-08-26","2024-08-23","2016-12-30","","141.32","141.35","","","0","","","","-0.0198"
"中证交易所绿色债券指数","930951","2024-08-27","2024-08-26","2016-12-30","","141.17","141.32","","","0","","","","-0.1047"
"中证交易所绿色债券指数","930951","2024-08-28","2024-08-27","2016-12-30","","141.09","141.17","","","0","","","","-0.0588"
"中证交易所绿色债券指数","930951","2024-08-29","2024-08-28","2016-12-30","","141.18","141.09","","","0","","","","0.0631"
"中证交易所绿色债券指数","930951","2024-08-30","2024-08-29","2016-12-30","","141.19","141.18","","","0","","","","0.0092"
"中证交易所绿色债券指数","930951","2024-09-02","2024-08-30","2016-12-30","","141.29","141.19","","","0","","","","0.0673"
"中证交易所绿色债券指数","930951","2024-09-03","2024-09-02","2016-12-30","","141.35","141.29","","","0","","","","0.0446"
"中证交易所绿色债券指数","930951","2024-09-04","2024-09-03","2016-12-30","","141.40","141.35","","","0","","","","0.0333"
"中证交易所绿色债券指数","930951","2024-09-05","2024-09-04","2016-12-30","","141.44","141.40","","","0","","","","0.0276"
"中证交易所绿色债券指数","930951","2024-09-06","2024-09-05","2016-12-30","","141.48","141.44","","","0","","","","0.0269"
"中证交易所绿色债券指数","930951","2024-09-09","2024-09-06","2016-12-30","","141.50","141.48","","","0","","","","0.0141"
"中证交易所绿色债券指数","930951","2024-09-10","2024-09-09","2016-12-30","","141.49","141.50","","","0","","","","-0.0028"
"中证交易所绿色债券指数","930951","2024-09-11","2024-09-10","2016-12-30","","141.51","141.49","","","0","","","","0.0155"
"中证交易所绿色债券指数","930951","2024-09-12","2024-09-11","2016-12-30","","141.53","141.51","","","0","","","","0.0141"
"中证交易所绿色债券指数","930951","2024-09-13","2024-09-12","2016-12-30","","141.56","141.53","","","0","","","","0.0198"
"中证交易所绿色债券指数","930951","2024-09-18","2024-09-13","2016-12-30","","141.62","141.56","","","0","","","","0.0417"
"中证交易所绿色债券指数","930951","2024-09-19","2024-09-18","2016-12-30","","141.64","141.62","","","0","","","","0.0169"
"中证交易所绿色债券指数","930951","2024-09-20","2024-09-19","2016-12-30","","141.62","141.64","","","0","","","","-0.0155"
"中证交易所绿色债券指数","930951","2024-09-23","2024-09-20","2016-12-30","","141.65","141.62","","","0","","","","0.0177"
"中证交易所绿色债券指数","930951","2024-09-24","2024-09-23","2016-12-30","","141.67","141.65","","","0","","","","0.0148"
"中证交易所绿色债券指数","930951","2024-09-25","2024-09-24","2016-12-30","","141.68","141.67","","","0","","","","0.0099"
"中证交易所绿色债券指数","930951","2024-09-26","2024-09-25","2016-12-30","","141.70","141.68","","","0","","","","0.0134"
"中证交易所绿色债券指数","930951","2024-09-27","2024-09-26","2016-12-30","","141.52","141.70","","","0","","","","-0.1306"
"中证交易所绿色债券指数","930951","2024-09-30","2024-09-27","2016-12-30","","140.93","141.52","","","0","","","","-0.4148"
"中证交易所绿色债券指数","930951","2024-10-08","2024-09-30","2016-12-30","","140.94","140.93","","","0","","","","0.0085"
"中证交易所绿色债券指数","930951","2024-10-09","2024-10-08","2016-12-30","","140.49","140.94","","","0","","","","-0.3172"
"中证交易所绿色债券指数","930951","2024-10-10","2024-10-09","2016-12-30","","140.64","140.49","","","0","","","","0.1018"
"中证交易所绿色债券指数","930951","2024-10-11","2024-10-10","2016-12-30","","140.90","140.64","","","0","","","","0.1835"
"中证交易所绿色债券指数","930951","2024-10-14","2024-10-11","2016-12-30","","141.31","140.90","","","0","","","","0.2960"
"中证交易所绿色债券指数","930951","2024-10-15","2024-10-14","2016-12-30","","141.39","141.31","","","0","","","","0.0538"
"中证交易所绿色债券指数","930951","2024-10-16","2024-10-15","2016-12-30","","141.46","141.39","","","0","","","","0.0495"
"中证交易所绿色债券指数","930951","2024-10-17","2024-10-16","2016-12-30","","141.52","141.46","","","0","","","","0.0417"
"中证交易所绿色债券指数","930951","2024-10-18","2024-10-17","2016-12-30","","141.56","141.52","","","0","","","","0.0297"
"中证交易所绿色债券指数","930951","2024-10-21","2024-10-18","2016-12-30","","141.57","141.56","","","0","","","","0.0064"
"中证交易所绿色债券指数","930951","2024-10-22","2024-10-21","2016-12-30","","141.51","141.57","","","0","","","","-0.0389"
"中证交易所绿色债券指数","930951","2024-10-23","2024-10-22","2016-12-30","","141.37","141.51","","","0","","","","-0.0996"
"中证交易所绿色债券指数","930951","2024-10-24","2024-10-23","2016-12-30","","141.39","141.37","","","0","","","","0.0156"
"中证交易所绿色债券指数","930951","2024-10-25","2024-10-24","2016-12-30","","141.35","141.39","","","0","","","","-0.0304"
"中证交易所绿色债券指数","930951","2024-10-28","2024-10-25","2016-12-30","","141.31","141.35","","","0","","","","-0.0318"
"中证交易所绿色债券指数","930951","2024-10-29","2024-10-28","2016-12-30","","141.27","141.31","","","0","","","","-0.0269"
"中证交易所绿色债券指数","930951","2024-10-30","2024-10-29","2016-12-30","","141.28","141.27","","","0","","","","0.0085"
"中证交易所绿色债券指数","930951","2024-10-31","2024-10-30","2016-12-30","","141.30","141.28","","","0","","","","0.0106"
"中证交易所绿色债券指数","930951","2024-11-01","2024-10-31","2016-12-30","","141.37","141.30","","","0","","","","0.0531"
"中证交易所绿色债券指数","930951","2024-11-04","2024-11-01","2016-12-30","","141.45","141.37","","","0","","","","0.0580"
"中证交易所绿色债券指数","930951","2024-11-05","2024-11-04","2016-12-30","","141.48","141.45","","","0","","","","0.0219"
"中证交易所绿色债券指数","930951","2024-11-06","2024-11-05","2016-12-30","","141.50","141.48","","","0","","","","0.0141"
"中证交易所绿色债券指数","930951","2024-11-07","2024-11-06","2016-12-30","","141.58","141.50","","","0","","","","0.0530"
"中证交易所绿色债券指数","930951","2024-11-08","2024-11-07","2016-12-30","","141.64","141.58","","","0","","","","0.0459"
"中证交易所绿色债券指数","930951","2024-11-11","2024-11-08","2016-12-30","","141.72","141.64","","","0","","","","0.0537"
"中证交易所绿色债券指数","930951","2024-11-12","2024-11-11","2016-12-30","","141.77","141.72","","","0","","","","0.0339"
"中证交易所绿色债券指数","930951","2024-11-13","2024-11-12","2016-12-30","","141.82","141.77","","","0","","","","0.0339"
"中证交易所绿色债券指数","930951","2024-11-14","2024-11-13","2016-12-30","","141.81","141.82","","","0","","","","-0.0035"
"中证交易所绿色债券指数","930951","2024-11-15","2024-11-14","2016-12-30","","141.85","141.81","","","0","","","","0.0247"
"中证交易所绿色债券指数","930951","2024-11-18","2024-11-15","2016-12-30","","141.89","141.85","","","0","","","","0.0289"
"中证交易所绿色债券指数","930951","2024-11-19","2024-11-18","2016-12-30","","141.88","141.89","","","0","","","","-0.0021"
"中证交易所绿色债券指数","930951","2024-11-20","2024-11-19","2016-12-30","","141.89","141.88","","","0","","","","0.0070"
"中证交易所绿色债券指数","930951","2024-11-21","2024-11-20","2016-12-30","","141.93","141.89","","","0","","","","0.0247"
"中证交易所绿色债券指数","930951","2024-11-22","2024-11-21","2016-12-30","","141.99","141.93","","","0","","","","0.0416"
"中证交易所绿色债券指数","930951","2024-11-25","2024-11-22","2016-12-30","","142.03","141.99","","","0","","","","0.0282"
"中证交易所绿色债券指数","930951","2024-11-26","2024-11-25","2016-12-30","","142.09","142.03","","","0","","","","0.0422"
"中证交易所绿色债券指数","930951","2024-11-27","2024-11-26","2016-12-30","","142.13","142.09","","","0","","","","0.0282"
"中证交易所绿色债券指数","930951","2024-11-28","2024-11-27","2016-12-30","","142.18","142.13","","","0","","","","0.0380"
"中证交易所绿色债券指数","930951","2024-11-29","2024-11-28","2016-12-30","","142.27","142.18","","","0","","","","0.0605"
"中证交易所绿色债券指数","930951","2024-12-02","2024-11-29","2016-12-30","","142.47","142.27","","","0","","","","0.1427"
"中证交易所绿色债券指数","930951","2024-12-03","2024-12-02","2016-12-30","","142.57","142.47","","","0","","","","0.0723"
"中证交易所绿色债券指数","930951","2024-12-04","2024-12-03","2016-12-30","","142.62","142.57","","","0","","","","0.0337"
"中证交易所绿色债券指数","930951","2024-12-05","2024-12-04","2016-12-30","","142.66","142.62","","","0","","","","0.0301"
"中证交易所绿色债券指数","930951","2024-12-06","2024-12-05","2016-12-30","","142.70","142.66","","","0","","","","0.0266"
"中证交易所绿色债券指数","930951","2024-12-09","2024-12-06","2016-12-30","","142.76","142.70","","","0","","","","0.0413"
"中证交易所绿色债券指数","930951","2024-12-10","2024-12-09","2016-12-30","","142.90","142.76","","","0","","","","0.0967"
"中证交易所绿色债券指数","930951","2024-12-11","2024-12-10","2016-12-30","","142.92","142.90","","","0","","","","0.0119"
"中证交易所绿色债券指数","930951","2024-12-12","2024-12-11","2016-12-30","","142.95","142.92","","","0","","","","0.0259"
"中证交易所绿色债券指数","930951","2024-12-13","2024-12-12","2016-12-30","","143.05","142.95","","","0","","","","0.0651"
"中证交易所绿色债券指数","930951","2024-12-16","2024-12-13","2016-12-30","","143.17","143.05","","","0","","","","0.0839"
"中证交易所绿色债券指数","930951","2024-12-17","2024-12-16","2016-12-30","","143.19","143.17","","","0","","","","0.0161"
"中证交易所绿色债券指数","930951","2024-12-18","2024-12-17","2016-12-30","","143.14","143.19","","","0","","","","-0.0356"
"中证交易所绿色债券指数","930951","2024-12-19","2024-12-18","2016-12-30","","143.10","143.14","","","0","","","","-0.0238"
"中证交易所绿色债券指数","930951","2024-12-20","2024-12-19","2016-12-30","","143.15","143.10","","","0","","","","0.0293"
"中证交易所绿色债券指数","930951","2024-12-23","2024-12-20","2016-12-30","","143.25","143.15","","","0","","","","0.0699"
"中证交易所绿色债券指数","930951","2024-12-24","2024-12-23","2016-12-30","","143.24","143.25","","","0","","","","-0.0014"
"中证交易所绿色债券指数","930951","2024-12-25","2024-12-24","2016-12-30","","143.21","143.24","","","0","","","","-0.0223"
"中证交易所绿色债券指数","930951","2024-12-26","2024-12-25","2016-12-30","","143.19","143.21","","","0","","","","-0.0133"
"中证交易所绿色债券指数","930951","2024-12-27","2024-12-26","2016-12-30","","143.24","143.19","","","0","","","","0.0307"
"中证交易所绿色债券指数","930951","2024-12-30","2024-12-27","2016-12-30","","143.30","143.24","","","0","","","","0.0405"
"中证交易所绿色债券指数","930951","2024-12-31","2024-12-30","2016-12-30","","143.36","143.30","","","0","","","","0.0426"
"中证交易所绿色债券指数","930951","2025-01-02","2024-12-31","2016-12-30","","143.48","143.36","","","0","","","","0.0886"
"中证交易所绿色债券指数","930951","2025-01-03","2025-01-02","2016-12-30","","143.62","143.48","","","0","","","","0.0976"
"中证交易所绿色债券指数","930951","2025-01-06","2025-01-03","2016-12-30","","143.69","143.62","","","0","","","","0.0487"
"中证交易所绿色债券指数","930951","2025-01-07","2025-01-06","2016-12-30","","143.73","143.69","","","0","","","","0.0230"
"中证交易所绿色债券指数","930951","2025-01-08","2025-01-07","2016-12-30","","143.72","143.73","","","0","","","","-0.0077"
"中证交易所绿色债券指数","930951","2025-01-09","2025-01-08","2016-12-30","","143.70","143.72","","","0","","","","-0.0125"
"中证交易所绿色债券指数","930951","2025-01-10","2025-01-09","2016-12-30","","143.61","143.70","","","0","","","","-0.0592"
"中证交易所绿色债券指数","930951","2025-01-13","2025-01-10","2016-12-30","","143.59","143.61","","","0","","","","-0.0139"
"中证交易所绿色债券指数","930951","2025-01-14","2025-01-13","2016-12-30","","143.54","143.59","","","0","","","","-0.0348"
"中证交易所绿色债券指数","930951","2025-01-15","2025-01-14","2016-12-30","","143.56","143.54","","","0","","","","0.0139"
"中证交易所绿色债券指数","930951","2025-01-16","2025-01-15","2016-12-30","","143.54","143.56","","","0","","","","-0.0181"
"中证交易所绿色债券指数","930951","2025-01-17","2025-01-16","2016-12-30","","143.50","143.54","","","0","","","","-0.0279"
"中证交易所绿色债券指数","930951","2025-01-20","2025-01-17","2016-12-30","","143.48","143.50","","","0","","","","-0.0139"
"中证交易所绿色债券指数","930951","2025-01-21","2025-01-20","2016-12-30","","143.47","143.48","","","0","","","","-0.0021"
"中证交易所绿色债券指数","930951","2025-01-22","2025-01-21","2016-12-30","","143.53","143.47","","","0","","","","0.0425"
"中证交易所绿色债券指数","930951","2025-01-23","2025-01-22","2016-12-30","","143.51","143.53","","","0","","","","-0.0153"
"中证交易所绿色债券指数","930951","2025-01-24","2025-01-23","2016-12-30","","143.50","143.51","","","0","","","","-0.0070"
"中证交易所绿色债券指数","930951","2025-01-27","2025-01-24","2016-12-30","","143.57","143.50","","","0","","","","0.0439"
"中证交易所绿色债券指数","930951","2025-02-05","2025-01-27","2016-12-30","","143.66","143.57","","","0","","","","0.0683"
"中证交易所绿色债券指数","930951","2025-02-06","2025-02-05","2016-12-30","","143.73","143.66","","","0","","","","0.0439"
"中证交易所绿色债券指数","930951","2025-02-07","2025-02-06","2016-12-30","","143.80","143.73","","","0","","","","0.0494"
"中证交易所绿色债券指数","930951","2025-02-10","2025-02-07","2016-12-30","","143.82","143.80","","","0","","","","0.0139"
"中证交易所绿色债券指数","930951","2025-02-11","2025-02-10","2016-12-30","","143.81","143.82","","","0","","","","-0.0083"
"中证交易所绿色债券指数","930951","2025-02-12","2025-02-11","2016-12-30","","143.80","143.81","","","0","","","","-0.0056"
"中证交易所绿色债券指数","930951","2025-02-13","2025-02-12","2016-12-30","","143.81","143.80","","","0","","","","0.0070"
"中证交易所绿色债券指数","930951","2025-02-14","2025-02-13","2016-12-30","","143.77","143.81","","","0","","","","-0.0250"
"中证交易所绿色债券指数","930951","2025-02-17","2025-02-14","2016-12-30","","143.71","143.77","","","0","","","","-0.0410"
"中证交易所绿色债券指数","930951","2025-02-18","2025-02-17","2016-12-30","","143.64","143.71","","","0","","","","-0.0494"
"中证交易所绿色债券指数","930951","2025-02-19","2025-02-18","2016-12-30","","143.60","143.64","","","0","","","","-0.0299"
"中证交易所绿色债券指数","930951","2025-02-20","2025-02-19","2016-12-30","","143.56","143.60","","","0","","","","-0.0279"
"中证交易所绿色债券指数","930951","2025-02-21","2025-02-20","2016-12-30","","143.47","143.56","","","0","","","","-0.0592"
"中证交易所绿色债券指数","930951","2025-02-24","2025-02-21","2016-12-30","","143.36","143.47","","","0","","","","-0.0774"
"中证交易所绿色债券指数","930951","2025-02-25","2025-02-24","2016-12-30","","143.26","143.36","","","0","","","","-0.0746"
"中证交易所绿色债券指数","930951","2025-02-26","2025-02-25","2016-12-30","","143.23","143.26","","","0","","","","-0.0181"
"中证交易所绿色债券指数","930951","2025-02-27","2025-02-26","2016-12-30","","143.21","143.23","","","0","","","","-0.0140"
"中证交易所绿色债券指数","930951","2025-02-28","2025-02-27","2016-12-30","","143.17","143.21","","","0","","","","-0.0293"
"中证交易所绿色债券指数","930951","2025-03-03","2025-02-28","2016-12-30","","143.17","143.17","","","0","","","","0.0028"
"中证交易所绿色债券指数","930951","2025-03-04","2025-03-03","2016-12-30","","143.20","143.17","","","0","","","","0.0217"
"中证交易所绿色债券指数","930951","2025-03-05","2025-03-04","2016-12-30","","143.22","143.20","","","0","","","","0.0112"
"中证交易所绿色债券指数","930951","2025-03-06","2025-03-05","2016-12-30","","143.19","143.22","","","0","","","","-0.0182"
"中证交易所绿色债券指数","930951","2025-03-07","2025-03-06","2016-12-30","","143.07","143.19","","","0","","","","-0.0831"
"中证交易所绿色债券指数","930951","2025-03-10","2025-03-07","2016-12-30","","143.02","143.07","","","0","","","","-0.0377"
"中证交易所绿色债券指数","930951","2025-03-11","2025-03-10","2016-12-30","","142.91","143.02","","","0","","","","-0.0762"
"中证交易所绿色债券指数","930951","2025-03-12","2025-03-11","2016-12-30","","142.85","142.91","","","0","","","","-0.0448"
"中证交易所绿色债券指数","930951","2025-03-13","2025-03-12","2016-12-30","","142.94","142.85","","","0","","","","0.0686"
"中证交易所绿色债券指数","930951","2025-03-14","2025-03-13","2016-12-30","","142.99","142.94","","","0","","","","0.0336"
"中证交易所绿色债券指数","930951","2025-03-17","2025-03-14","2016-12-30","","143.01","142.99","","","0","","","","0.0098"
"中证交易所绿色债券指数","930951","2025-03-18","2025-03-17","2016-12-30","","142.99","143.01","","","0","","","","-0.0112"
"中证交易所绿色债券指数","930951","2025-03-19","2025-03-18","2016-12-30","","143.05","142.99","","","0","","","","0.0392"
"中证交易所绿色债券指数","930951","2025-03-20","2025-03-19","2016-12-30","","143.15","143.05","","","0","","","","0.0706"
"中证交易所绿色债券指数","930951","2025-03-21","2025-03-20","2016-12-30","","143.26","143.15","","","0","","","","0.0754"
"中证交易所绿色债券指数","930951","2025-03-24","2025-03-21","2016-12-30","","143.28","143.26","","","0","","","","0.0195"
"中证交易所绿色债券指数","930951","2025-03-25","2025-03-24","2016-12-30","","143.40","143.28","","","0","","","","0.0782"
"中证交易所绿色债券指数","930951","2025-03-26","2025-03-25","2016-12-30","","143.45","143.40","","","0","","","","0.0349"
"中证交易所绿色债券指数","930951","2025-03-27","2025-03-26","2016-12-30","","143.48","143.45","","","0","","","","0.0230"
"中证交易所绿色债券指数","930951","2025-03-28","2025-03-27","2016-12-30","","143.51","143.48","","","0","","","","0.0230"
"中证交易所绿色债券指数","930951","2025-03-31","2025-03-28","2016-12-30","","143.55","143.51","","","0","","","","0.0279"
"中证交易所绿色债券指数","930951","2025-04-01","2025-03-31","2016-12-30","","143.57","143.55","","","0","","","","0.0160"
"中证交易所绿色债券指数","930951","2025-04-02","2025-04-01","2016-12-30","","143.60","143.57","","","0","","","","0.0181"
"中证交易所绿色债券指数","930951","2025-04-03","2025-04-02","2016-12-30","","143.75","143.60","","","0","","","","0.1058"
"中证交易所绿色债券指数","930951","2025-04-07","2025-04-03","2016-12-30","","144.03","143.75","","","0","","","","0.1913"
