y_true,y_pred
-0.004056684780951388,-0.0031391481117901687
-0.0048303255428237945,-0.005185276425341195
-0.004957303785745474,-0.0058991463949382246
-0.005683538581994879,-0.0054313850883966975
-0.005615103169107915,-0.0035817220962236786
-0.0047739783236851316,-0.0015804761869891585
-0.0045139739481714816,-0.0013436873697528964
-0.0042372838852601435,-0.002444625776778282
-0.004120121066892595,-0.0038205088951292683
-0.003747471171630851,-0.00447344526408759
-0.003971882884942487,-0.003969032968335317
-0.003976344844538889,-0.00239899754909585
-0.0024896257839119567,-0.0006799104665887175
-0.0022477856674947656,-0.0008026952157993825
-0.0024978662937328753,-0.0010088417201070407
-0.002198778491929716,-0.001967796529205612
-0.002203242037501902,-0.0022910659227248203
-0.0016551728434933191,-0.001903871217232254
-0.0011554474869998103,-0.0004435911561045378
-0.001037868974649676,0.0007150992120116587
-0.0008425412254989236,-8.138406288820223e-07
-0.0006450397962779939,-0.0006147115307410418
-0.000547665729980889,-0.0011538319710894362
-0.0005114153691400626,-0.0011030867301049492
-0.0005804977636577342,-0.001095248324349038
-0.0005574056895209184,4.1550291829140016e-05
-0.0004638324603325785,0.0008327081806587188
-0.0006364071680532409,0.0002062107561301911
-0.0008687116196696111,-0.0007644199983893667
-0.000872392181519054,-0.0013184686910756005
-0.0008403268260787811,-0.0013083290498494867
-0.0006675408493762751,-0.0012627395443734122
-0.0007046655545474196,-0.0004573720000205747
-0.0010795199110219939,0.00037298916333803006
-0.0013666367337258083,8.456604641601874e-05
-0.0016021370889674434,-0.0013456074861159623
-0.001755995273813114,-0.002372317738468887
-0.0022803310192373518,-0.002838270254990625
-0.0024386177152991807,-0.002358458555741347
-0.0029682695943160976,-0.001092346999903684
-0.0047610889110509145,0.0001802756640235916
-0.0050694546297751645,7.170634118130719e-05
-0.004603654881859553,-0.002172148132980544
-0.0046390348716532845,-0.003653660800445264
-0.004028704811379477,-0.004203064932836357
-0.004139965481361377,-0.0036393348467736995
-0.0038314528164467344,-0.0020427768206472095
-0.0016871925982084397,-0.0003740392339666564
1.673286832054859e-05,-0.0004912355164905277
0.0007613545266480278,-3.3616276473751104e-06
0.0008149524317215412,0.0004760456718204281
0.001192996107934365,0.000572601913510289
0.0009360466936804231,0.0004592190054430585
0.0014296890241449246,0.0004103339561028319
0.003251965764850629,0.000598548764330368
0.00233610302758753,0.0001299647851799824
0.0013449086634255932,0.0002745608397611959
0.0018760704830148524,0.001807158764432054
0.0016561693574866116,0.0024457597096139943
0.002417777834200002,0.0020285456136429204
0.002969766709740989,0.0009668389572256245
0.0030521548005183904,0.00020492396617959494
0.0021151535793545503,-1.2312652342814966e-05
0.0006121556866803727,0.00023322246433686534
0.0005863241257689613,0.001313693278506349
-0.0011643745210947504,0.0017987758276492428
-0.0006343302763822927,0.0017544317461798125
-0.002937787588418744,0.0007341348066431249
-0.012503761283889653,0.00021562727593609014
-0.01291417072740288,0.00010528125620700338
-0.010612169305212305,-0.0070172547333347
-0.012690452910215422,-0.011425756040650487
-0.011292476521876968,-0.012905695197588392
-0.013770451128379501,-0.012140806195754318
-0.013086716049735901,-0.00947473262261463
-0.004926170956761893,-0.006119312021521419
-0.002732352076902569,-0.005346582614687084
-0.0021578392577772864,-0.0019538357006863845
-0.0005483234548233045,-0.0005414054486074641
0.0006356252423891338,-0.00026747088179553233
0.0012382062062816454,-0.0004225216986288311
0.0025119296631606084,-0.0002338196272026833
0.007643244661299823,0.0007152945592293282
0.006802819568714693,0.0002099792199300361
0.003940641454727331,0.004398534465700425
0.005031501246603499,0.006357849486619316
0.0031259102903040707,0.006867178239898325
