"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2021-12-27","003184","202000006581","1.0000","1.0000","","",""
"2021-12-28","003184","202000006581","1.0000","1.0000","","",""
"2021-12-29","003184","202000006581","1.0000","1.0000","","",""
"2021-12-30","003184","202000006581","1.0000","1.0000","","",""
"2021-12-31","003184","202000006581","1.0000","1.0000","","",""
"2022-01-04","003184","202000006581","1.0000","1.0000","","",""
"2022-01-05","003184","202000006581","1.0000","1.0000","","",""
"2022-01-06","003184","202000006581","1.0000","1.0000","","",""
"2022-01-07","003184","202000006581","1.0000","1.0000","","",""
"2022-01-10","003184","202000006581","1.0000","1.0000","","",""
"2022-01-11","003184","202000006581","1.0000","1.0000","","",""
"2022-01-12","003184","202000006581","1.0000","1.0000","","",""
"2022-01-13","003184","202000006581","1.0000","1.0000","","",""
"2022-01-14","003184","202000006581","1.0000","1.0000","","",""
"2022-01-17","003184","202000006581","1.0000","1.0000","","",""
"2022-01-18","003184","202000006581","1.0000","1.0000","","",""
"2022-01-19","003184","202000006581","1.0000","1.0000","","",""
"2022-01-20","003184","202000006581","1.0000","1.0000","","",""
"2022-01-21","003184","202000006581","1.0000","1.0000","","",""
"2022-01-24","003184","202000006581","1.0000","1.0000","","",""
"2022-01-25","003184","202000006581","1.0000","1.0000","","",""
"2022-01-26","003184","202000006581","1.0000","1.0000","","",""
"2022-01-27","003184","202000006581","1.0000","1.0000","","",""
"2022-01-28","003184","202000006581","1.0000","1.0000","","",""
"2022-02-07","003184","202000006581","1.0000","1.0000","","",""
"2022-02-08","003184","202000006581","1.0000","1.0000","","",""
"2022-02-09","003184","202000006581","1.0000","1.0000","","",""
"2022-02-10","003184","202000006581","1.0000","1.0000","","",""
"2022-02-11","003184","202000006581","1.0000","1.0000","","",""
"2022-02-14","003184","202000006581","1.0000","1.0000","","",""
"2022-02-15","003184","202000006581","1.0000","1.0000","","",""
"2022-02-16","003184","202000006581","1.0000","1.0000","","",""
