"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证10年期国债指数","930916","2017-11-29","2017-11-28","2008-12-31","","124.08","124.19","","","1","","","","-0.0854"
"中证10年期国债指数","930916","2017-11-30","2017-11-29","2008-12-31","","124.28","124.08","","","1","","","","0.1612"
"中证10年期国债指数","930916","2017-12-01","2017-11-30","2008-12-31","","124.56","124.28","","","1","","","","0.2245"
"中证10年期国债指数","930916","2017-12-04","2017-12-01","2008-12-31","","124.79","124.56","","","0","","","","0.1895"
"中证10年期国债指数","930916","2017-12-05","2017-12-04","2008-12-31","","124.85","124.79","","","1","","","","0.0465"
"中证10年期国债指数","930916","2017-12-06","2017-12-05","2008-12-31","","124.76","124.85","","","1","","","","-0.0737"
"中证10年期国债指数","930916","2017-12-07","2017-12-06","2008-12-31","","124.90","124.76","","","0","","","","0.1130"
"中证10年期国债指数","930916","2017-12-08","2017-12-07","2008-12-31","","124.95","124.90","","","0","","","","0.0352"
"中证10年期国债指数","930916","2017-12-11","2017-12-08","2008-12-31","","124.84","124.95","","","2","","","","-0.0816"
"中证10年期国债指数","930916","2017-12-12","2017-12-11","2008-12-31","","124.51","124.84","","","1","","","","-0.2667"
"中证10年期国债指数","930916","2017-12-13","2017-12-12","2008-12-31","","124.49","124.51","","","1","","","","-0.0137"
"中证10年期国债指数","930916","2017-12-14","2017-12-13","2008-12-31","","124.53","124.49","","","1","","","","0.0313"
"中证10年期国债指数","930916","2017-12-15","2017-12-14","2008-12-31","","124.64","124.53","","","4","","","","0.0891"
"中证10年期国债指数","930916","2017-12-18","2017-12-15","2008-12-31","","125.05","124.64","","","3","","","","0.3241"
"中证10年期国债指数","930916","2017-12-19","2017-12-18","2008-12-31","","125.00","125.05","","","1","","","","-0.0408"
"中证10年期国债指数","930916","2017-12-20","2017-12-19","2008-12-31","","124.95","125.00","","","2","","","","-0.0368"
"中证10年期国债指数","930916","2017-12-21","2017-12-20","2008-12-31","","124.97","124.95","","","2","","","","0.0128"
"中证10年期国债指数","930916","2017-12-22","2017-12-21","2008-12-31","","125.20","124.97","","","0","","","","0.1865"
"中证10年期国债指数","930916","2017-12-25","2017-12-22","2008-12-31","","125.21","125.20","","","1","","","","0.0048"
"中证10年期国债指数","930916","2017-12-26","2017-12-25","2008-12-31","","125.30","125.21","","","1","","","","0.0727"
"中证10年期国债指数","930916","2017-12-27","2017-12-26","2008-12-31","","125.11","125.30","","","1","","","","-0.1477"
"中证10年期国债指数","930916","2017-12-28","2017-12-27","2008-12-31","","125.19","125.11","","","2","","","","0.0663"
"中证10年期国债指数","930916","2017-12-29","2017-12-28","2008-12-31","","125.16","125.19","","","0","","","","-0.0248"
"中证10年期国债指数","930916","2018-01-02","2017-12-29","2008-12-31","","125.22","125.16","","","0","","","","0.0463"
"中证10年期国债指数","930916","2018-01-03","2018-01-02","2008-12-31","","125.09","125.22","","","0","","","","-0.1022"
"中证10年期国债指数","930916","2018-01-04","2018-01-03","2008-12-31","","124.92","125.09","","","3","","","","-0.1351"
"中证10年期国债指数","930916","2018-01-05","2018-01-04","2008-12-31","","124.99","124.92","","","0","","","","0.0520"
"中证10年期国债指数","930916","2018-01-08","2018-01-05","2008-12-31","","125.04","124.99","","","0","","","","0.0384"
"中证10年期国债指数","930916","2018-01-09","2018-01-08","2008-12-31","","125.19","125.04","","","0","","","","0.1232"
"中证10年期国债指数","930916","2018-01-10","2018-01-09","2008-12-31","","125.14","125.19","","","2","","","","-0.0391"
"中证10年期国债指数","930916","2018-01-11","2018-01-10","2008-12-31","","124.87","125.14","","","0","","","","-0.2174"
"中证10年期国债指数","930916","2018-01-12","2018-01-11","2008-12-31","","124.77","124.87","","","0","","","","-0.0825"
"中证10年期国债指数","930916","2018-01-15","2018-01-12","2008-12-31","","124.61","124.77","","","0","","","","-0.1226"
"中证10年期国债指数","930916","2018-01-16","2018-01-15","2008-12-31","","124.69","124.61","","","1","","","","0.0610"
"中证10年期国债指数","930916","2018-01-17","2018-01-16","2008-12-31","","124.71","124.69","","","1","","","","0.0152"
"中证10年期国债指数","930916","2018-01-18","2018-01-17","2008-12-31","","124.56","124.71","","","1","","","","-0.1187"
"中证10年期国债指数","930916","2018-01-19","2018-01-18","2008-12-31","","124.53","124.56","","","0","","","","-0.0217"
"中证10年期国债指数","930916","2018-01-22","2018-01-19","2008-12-31","","124.73","124.53","","","0","","","","0.1542"
"中证10年期国债指数","930916","2018-01-23","2018-01-22","2008-12-31","","124.79","124.73","","","0","","","","0.0481"
"中证10年期国债指数","930916","2018-01-24","2018-01-23","2008-12-31","","124.77","124.79","","","1","","","","-0.0120"
"中证10年期国债指数","930916","2018-01-25","2018-01-24","2008-12-31","","124.70","124.77","","","3","","","","-0.0609"
"中证10年期国债指数","930916","2018-01-26","2018-01-25","2008-12-31","","124.82","124.70","","","3","","","","0.0986"
"中证10年期国债指数","930916","2018-01-29","2018-01-26","2008-12-31","","124.88","124.82","","","0","","","","0.0457"
"中证10年期国债指数","930916","2018-01-30","2018-01-29","2008-12-31","","124.90","124.88","","","0","","","","0.0216"
"中证10年期国债指数","930916","2018-01-31","2018-01-30","2008-12-31","","125.07","124.90","","","0","","","","0.1313"
"中证10年期国债指数","930916","2018-02-01","2018-01-31","2008-12-31","","125.15","125.07","","","0","","","","0.0704"
"中证10年期国债指数","930916","2018-02-02","2018-02-01","2008-12-31","","125.20","125.15","","","2","","","","0.0392"
"中证10年期国债指数","930916","2018-02-05","2018-02-02","2008-12-31","","125.14","125.20","","","1","","","","-0.0511"
"中证10年期国债指数","930916","2018-02-06","2018-02-05","2008-12-31","","125.46","125.14","","","1","","","","0.2549"
"中证10年期国债指数","930916","2018-02-07","2018-02-06","2008-12-31","","125.52","125.46","","","1","","","","0.0502"
"中证10年期国债指数","930916","2018-02-08","2018-02-07","2008-12-31","","125.36","125.52","","","3","","","","-0.1275"
"中证10年期国债指数","930916","2018-02-09","2018-02-08","2008-12-31","","125.37","125.36","","","3","","","","0.0032"
"中证10年期国债指数","930916","2018-02-12","2018-02-09","2008-12-31","","125.45","125.37","","","0","","","","0.0710"
"中证10年期国债指数","930916","2018-02-13","2018-02-12","2008-12-31","","125.44","125.45","","","0","","","","-0.0088"
"中证10年期国债指数","930916","2018-02-14","2018-02-13","2008-12-31","","125.45","125.44","","","0","","","","0.0024"
"中证10年期国债指数","930916","2018-02-22","2018-02-14","2008-12-31","","125.55","125.45","","","0","","","","0.0853"
"中证10年期国债指数","930916","2018-02-23","2018-02-22","2008-12-31","","125.61","125.55","","","0","","","","0.0486"
"中证10年期国债指数","930916","2018-02-26","2018-02-23","2008-12-31","","125.84","125.61","","","0","","","","0.1799"
"中证10年期国债指数","930916","2018-02-27","2018-02-26","2008-12-31","","126.01","125.84","","","3","","","","0.1351"
"中证10年期国债指数","930916","2018-02-28","2018-02-27","2008-12-31","","126.19","126.01","","","0","","","","0.1452"
"中证10年期国债指数","930916","2018-03-01","2018-02-28","2008-12-31","","126.23","126.19","","","0","","","","0.0317"
"中证10年期国债指数","930916","2018-03-02","2018-03-01","2008-12-31","","126.17","126.23","","","0","","","","-0.0539"
"中证10年期国债指数","930916","2018-03-05","2018-03-02","2008-12-31","","126.14","126.17","","","0","","","","-0.0230"
"中证10年期国债指数","930916","2018-03-06","2018-03-05","2008-12-31","","126.03","126.14","","","0","","","","-0.0872"
"中证10年期国债指数","930916","2018-03-07","2018-03-06","2008-12-31","","126.20","126.03","","","0","","","","0.1381"
"中证10年期国债指数","930916","2018-03-08","2018-03-07","2008-12-31","","126.34","126.20","","","0","","","","0.1070"
"中证10年期国债指数","930916","2018-03-09","2018-03-08","2008-12-31","","126.35","126.34","","","0","","","","0.0119"
"中证10年期国债指数","930916","2018-03-12","2018-03-09","2008-12-31","","126.42","126.35","","","0","","","","0.0522"
"中证10年期国债指数","930916","2018-03-13","2018-03-12","2008-12-31","","126.35","126.42","","","0","","","","-0.0530"
"中证10年期国债指数","930916","2018-03-14","2018-03-13","2008-12-31","","126.25","126.35","","","0","","","","-0.0815"
"中证10年期国债指数","930916","2018-03-15","2018-03-14","2008-12-31","","126.28","126.25","","","0","","","","0.0293"
"中证10年期国债指数","930916","2018-03-16","2018-03-15","2008-12-31","","126.41","126.28","","","0","","","","0.1014"
"中证10年期国债指数","930916","2018-03-19","2018-03-16","2008-12-31","","126.53","126.41","","","0","","","","0.0965"
"中证10年期国债指数","930916","2018-03-20","2018-03-19","2008-12-31","","126.68","126.53","","","0","","","","0.1130"
"中证10年期国债指数","930916","2018-03-21","2018-03-20","2008-12-31","","126.87","126.68","","","1","","","","0.1555"
"中证10年期国债指数","930916","2018-03-22","2018-03-21","2008-12-31","","126.93","126.87","","","0","","","","0.0457"
"中证10年期国债指数","930916","2018-03-23","2018-03-22","2008-12-31","","127.41","126.93","","","0","","","","0.3734"
"中证10年期国债指数","930916","2018-03-26","2018-03-23","2008-12-31","","127.63","127.41","","","0","","","","0.1742"
"中证10年期国债指数","930916","2018-03-27","2018-03-26","2008-12-31","","127.38","127.63","","","0","","","","-0.1943"
"中证10年期国债指数","930916","2018-03-28","2018-03-27","2008-12-31","","127.37","127.38","","","1","","","","-0.0102"
"中证10年期国债指数","930916","2018-03-29","2018-03-28","2008-12-31","","127.34","127.37","","","0","","","","-0.0181"
"中证10年期国债指数","930916","2018-03-30","2018-03-29","2008-12-31","","127.33","127.34","","","0","","","","-0.0094"
"中证10年期国债指数","930916","2018-04-02","2018-03-30","2008-12-31","","127.39","127.33","","","0","","","","0.0487"
"中证10年期国债指数","930916","2018-04-03","2018-04-02","2008-12-31","","127.42","127.39","","","0","","","","0.0204"
"中证10年期国债指数","930916","2018-04-04","2018-04-03","2008-12-31","","127.41","127.42","","","0","","","","-0.0039"
"中证10年期国债指数","930916","2018-04-09","2018-04-04","2008-12-31","","127.87","127.41","","","0","","","","0.3595"
"中证10年期国债指数","930916","2018-04-10","2018-04-09","2008-12-31","","127.82","127.87","","","2","","","","-0.0399"
"中证10年期国债指数","930916","2018-04-11","2018-04-10","2008-12-31","","127.86","127.82","","","1","","","","0.0266"
"中证10年期国债指数","930916","2018-04-12","2018-04-11","2008-12-31","","127.89","127.86","","","0","","","","0.0235"
"中证10年期国债指数","930916","2018-04-13","2018-04-12","2008-12-31","","127.90","127.89","","","0","","","","0.0109"
"中证10年期国债指数","930916","2018-04-16","2018-04-13","2008-12-31","","128.31","127.90","","","0","","","","0.3182"
"中证10年期国债指数","930916","2018-04-17","2018-04-16","2008-12-31","","128.29","128.31","","","2","","","","-0.0148"
"中证10年期国债指数","930916","2018-04-18","2018-04-17","2008-12-31","","129.11","128.29","","","2","","","","0.6446"
"中证10年期国债指数","930916","2018-04-19","2018-04-18","2008-12-31","","129.64","129.11","","","0","","","","0.4043"
"中证10年期国债指数","930916","2018-04-20","2018-04-19","2008-12-31","","129.86","129.64","","","0","","","","0.1743"
"中证10年期国债指数","930916","2018-04-23","2018-04-20","2008-12-31","","129.63","129.86","","","0","","","","-0.1756"
"中证10年期国债指数","930916","2018-04-24","2018-04-23","2008-12-31","","129.18","129.63","","","0","","","","-0.3487"
"中证10年期国债指数","930916","2018-04-25","2018-04-24","2008-12-31","","129.21","129.18","","","1","","","","0.0224"
"中证10年期国债指数","930916","2018-04-26","2018-04-25","2008-12-31","","129.15","129.21","","","2","","","","-0.0449"
"中证10年期国债指数","930916","2018-04-27","2018-04-26","2008-12-31","","128.93","129.15","","","0","","","","-0.1758"
"中证10年期国债指数","930916","2018-05-02","2018-04-27","2008-12-31","","128.72","128.93","","","0","","","","-0.1590"
"中证10年期国债指数","930916","2018-05-03","2018-05-02","2008-12-31","","128.78","128.72","","","4","","","","0.0466"
"中证10年期国债指数","930916","2018-05-04","2018-05-03","2008-12-31","","128.90","128.78","","","3","","","","0.0885"
"中证10年期国债指数","930916","2018-05-07","2018-05-04","2008-12-31","","129.01","128.90","","","0","","","","0.0900"
"中证10年期国债指数","930916","2018-05-08","2018-05-07","2008-12-31","","128.69","129.01","","","4","","","","-0.2465"
"中证10年期国债指数","930916","2018-05-09","2018-05-08","2008-12-31","","128.42","128.69","","","2","","","","-0.2160"
"中证10年期国债指数","930916","2018-05-10","2018-05-09","2008-12-31","","128.41","128.42","","","1","","","","-0.0055"
"中证10年期国债指数","930916","2018-05-11","2018-05-10","2008-12-31","","128.55","128.41","","","0","","","","0.1114"
"中证10年期国债指数","930916","2018-05-14","2018-05-11","2008-12-31","","128.53","128.55","","","3","","","","-0.0148"
"中证10年期国债指数","930916","2018-05-15","2018-05-14","2008-12-31","","128.38","128.53","","","1","","","","-0.1190"
"中证10年期国债指数","930916","2018-05-16","2018-05-15","2008-12-31","","128.34","128.38","","","0","","","","-0.0343"
"中证10年期国债指数","930916","2018-05-17","2018-05-16","2008-12-31","","128.44","128.34","","","0","","","","0.0795"
"中证10年期国债指数","930916","2018-05-18","2018-05-17","2008-12-31","","128.47","128.44","","","0","","","","0.0241"
"中证10年期国债指数","930916","2018-05-21","2018-05-18","2008-12-31","","128.52","128.47","","","0","","","","0.0366"
