sample_index,raw_returns,training_returns,scaled_returns
49,-0.02385323145097662,-0.0023792997618548497,-0.24303380217003565
50,0.05012532511420642,0.0071824594677293244,0.7339856371495025
51,-0.040572810017267424,0.0010455130177345904,0.1069131669333038
52,0.02176619298074356,-0.005765654637411404,-0.5890511471390045
53,0.02130251825737761,-0.00200019886365796,-0.20429731674841245
54,0.0005959611723851399,0.010218639967250465,1.0442222053468033
55,0.03394875900793348,0.018463552244439057,1.8866863771462734
56,0.04896304402283547,0.012158237158435356,1.2424100194023997
57,-0.05875890986378951,-0.0012812424155830698,-0.1308344310045467
58,0.005250884235284525,-0.00499158013633452,-0.5099563051884005
59,-0.022634904237369358,0.0011655778085506475,0.1191813732108868
60,0.04394297888438237,0.010876084443838849,1.111399805041294
61,-0.0011376824715852996,0.012171217406400906,1.2437363396207852
62,0.04954446843354199,0.006593382827233774,0.6737938549477006
63,0.03418335053362287,-9.084062015305219e-05,-0.009199314828693527
64,-0.05194122764206566,-0.0019651511098733453,-0.20071614136741064
65,-0.0022135588740583856,0.0029082712654135675,0.29724958673189206
66,0.0210759371211815,0.005711978272978563,0.583732040721328
67,0.004888655803033215,0.0039746577556057025,0.4062128335287642
68,0.01729728080130921,0.003322818967022048,0.33960802237871124
69,0.04729008523274314,0.0057424597657413715,0.5868466360853901
70,0.011669277537722067,0.00563200004958452,0.5755598752126574
71,-0.005015064131965619,-6.741825510122007e-06,-0.0006061098319329151
72,0.002520122816330961,-0.0064659917048184535,-0.6606115067447631
73,-0.022121600815029563,-0.005594569364377873,-0.5715696739580154
74,-0.0046272570209549,0.001878490762790612,0.19202673546180982
75,0.020661136669406943,0.003567859990156759,0.36464628545195676
76,-0.004554663539747539,-0.003268950665858219,-0.33393822744882323
77,-0.007625806708107308,-0.005792167871304253,-0.5917602662760344
78,0.004098356651125901,0.0014643807828321415,0.14971302616197366
79,0.026530635083828358,0.00921759212212396,0.9419352536578866
80,0.01938366666903657,0.007545840242091971,0.7711158421570524
81,-0.0053632671440276836,0.0004245140963895764,0.04345956980932254
82,-0.005882300692582665,-0.0009847716412866503,-0.10054108197505916
83,0.02366861567970302,0.0041502698237942635,0.42415685410904336
84,0.0028901476532217085,0.005858259006825955,0.5986789889904954
85,-0.02977900773163289,0.0019461968917811611,0.19894493980020952
86,0.010891054705211678,-0.0018182452331813156,-0.18570531607552196
87,-0.001958908686478522,-0.0035071252241906867,-0.35827487595197594
88,0.01766440751600218,-0.0018236375557562456,-0.18625630296530765
89,-0.006268040607581571,0.0011667246599043387,0.11929855834802133
