test_index,strategy_nav,buy_hold_nav,strategy_return,buy_hold_return,signal
170,1.2633281405285046,0.9945144049379905,-0.004946618843016819,-0.004946618843016819,1.0
171,1.2574770965239266,0.9899083589236551,-0.004631452286126011,-0.004631452286126011,1.0
172,1.2551305157219455,0.9880610887370314,-0.001866102220444309,-0.001866102220444309,1.0
173,1.2584649148510767,0.9906859870982334,0.002656615457407907,0.002656615457407907,1.0
174,1.2636770177361736,0.9947890472873931,0.004141635435036163,0.004141635435036163,1.0
175,1.260333029491206,0.9974214943713093,-0.002646236497169338,0.002646236497169338,-1.0
176,1.259003773660077,0.998473461039216,-0.001054686182163919,0.001054686182163919,-1.0
177,1.2541865825324081,1.0022938129701304,-0.003826192763239088,0.003826192763239088,-1.0
178,1.2645259239142745,1.010556585066054,0.008243862217844433,0.008243862217844433,1.0
179,1.2768838249253864,1.020432506158851,0.009772754181945623,0.009772754181945623,1.0
180,1.2842884509088934,1.0263499756279004,0.005798981738953199,0.005798981738953199,1.0
181,1.282782165935814,1.0251462152543531,-0.0011728556556070652,-0.0011728556556070652,1.0
182,1.2787140251730902,1.0218951261631777,-0.0031713418464592636,-0.0031713418464592636,1.0
183,1.278991306956813,1.022116718245365,0.00021684424997634813,0.00021684424997634813,1.0
184,1.2849087413447666,1.0268456859749726,0.004626641600898282,0.004626641600898282,1.0
185,1.289043849633819,1.0301502927310981,0.003218211656591798,0.003218211656591798,1.0
186,1.280632989605272,1.0234286828161294,-0.006524882788848782,-0.006524882788848782,1.0
187,1.2637949429972954,1.0099724154849954,-0.013148221812688448,-0.013148221812688448,1.0
188,1.2524358304533256,1.00089468464158,-0.00898809779775648,-0.00898809779775648,1.0
189,1.2547501424783178,1.002744186666429,0.0018478487829229934,0.0018478487829229934,1.0
190,1.2625279864395902,1.0089599164383818,0.006198719329021268,0.006198719329021268,1.0
191,1.261742798812009,1.0083324271061676,-0.0006219170077928637,-0.0006219170077928637,1.0
192,1.2506958776746784,0.9995041866652926,-0.008755287644781234,-0.008755287644781234,1.0
193,1.2566645650075636,0.9947342597113423,0.004772293120516477,-0.004772293120516477,-1.0
194,1.2655782786175656,1.0017900616779323,0.007093152666358754,0.007093152666358754,1.0
195,1.2497297252207558,1.014335254301054,-0.01252277608155676,0.01252277608155676,-1.0
196,1.2427056310138376,1.0200363160905146,-0.005620490627025318,0.005620490627025318,-1.0
197,1.2471862078742686,1.016358573751047,0.0036055013742679496,-0.0036055013742679496,-1.0
198,1.2520564800300584,1.0123896853598944,0.003905008029306876,-0.003905008029306876,-1.0
199,1.2455767869725292,1.0176290451814123,-0.005175240223487113,0.005175240223487113,-1.0
200,1.230380862637487,1.0300440276485343,-0.0121999097076762,0.0121999097076762,-1.0
201,1.2201221206311468,1.038632389395454,-0.008337858884076997,0.008337858884076997,-1.0
202,1.221609439848239,1.0373663047256316,0.0012189920926299583,-0.0012189920926299583,-1.0
203,1.2291502462961021,1.0309628027025606,0.006172845593596489,-0.006172845593596489,-1.0
204,1.2333624521315034,1.0274297703928725,0.0034269251038220585,-0.0034269251038220585,-1.0
205,1.2318866122671803,1.0286591914850405,-0.0011965986655201387,0.0011965986655201387,-1.0
